Netid,Fid,DiffLUDB,DiffLUDB (ms),DiffLUDB (min),#SubTandems,objFunc Derivation (aggr ns),objFunc Derivation (aggr ms),objFunc Derivation (aggr min),NLopt wrapper (aggr ns),NLopt wrapper (aggr ms),NLopt wrapper (aggr min),NLP (aggr ns),NLP (aggr ms),NLP (aggr min)
1,0,11563493,11,0,1,6781921,6,0,7104,0,0,2264,0,0
1,16,7567431,7,0,2,955407,0,0,1494589,1,0,277212,0,0
1,13,7801909,7,0,5,953251,0,0,22362,0,0,554894,0,0
1,1,587605,0,0,1,105097,0,0,13375,0,0,351,0,0
1,5,2266471,2,0,3,312418,0,0,10469,0,0,93556,0,0
1,12,636137,0,0,1,81112,0,0,2124,0,0,361,0,0
1,9,14435415,14,0,17,2662585,2,0,114136,0,0,959074,0,0
1,7,794083,0,0,1,170280,0,0,8536,0,0,60333,0,0
1,10,1325612,1,0,3,224621,0,0,10200,0,0,67526,0,0
1,8,840481,0,0,1,134613,0,0,8546,0,0,58389,0,0
1,2,50024,0,0,0,0,0,0,0,0,0,0,0,0
1,6,280497,0,0,1,58550,0,0,852,0,0,370,0,0
1,15,43742,0,0,0,0,0,0,0,0,0,0,0,0
1,14,2690549,2,0,4,365057,0,0,33322,0,0,242405,0,0
1,11,2069060,2,0,5,349328,0,0,48891,0,0,167805,0,0
1,4,1325923,1,0,2,185970,0,0,10890,0,0,137479,0,0
1,3,2066486,2,0,5,285735,0,0,26641,0,0,179619,0,0
2,7,6950300,6,0,9,324880,0,0,20950,0,0,82324,0,0
2,12,12597296,12,0,50,2186569,2,0,104441,0,0,462965,0,0
2,31,2600952,2,0,14,485705,0,0,27330,0,0,127430,0,0
2,4,8018808,8,0,43,1303937,1,0,90606,0,0,472443,0,0
2,21,4224795,4,0,30,665659,0,0,40961,0,0,177942,0,0
2,14,2354167,2,0,19,393111,0,0,37789,0,0,194276,0,0
2,16,1681452,1,0,14,253679,0,0,26919,0,0,159501,0,0
2,5,658068,0,0,5,106492,0,0,13995,0,0,64359,0,0
2,1,3995632,3,0,10,186088,0,0,7678,0,0,2994,0,0
2,32,7197956,7,0,52,1007956,1,0,98557,0,0,586284,0,0
2,2,11183058,11,0,85,1591316,1,0,160297,0,0,1104022,1,0
2,24,2829340,2,0,27,437145,0,0,78896,0,0,242424,0,0
2,27,288092,0,0,2,36338,0,0,8766,0,0,42010,0,0
2,29,5155734,5,0,16,177775,0,0,24825,0,0,70343,0,0
2,11,871850,0,0,10,115570,0,0,10981,0,0,50814,0,0
2,10,3099900,3,0,22,306174,0,0,37284,0,0,251543,0,0
2,25,2173477,2,0,27,302857,0,0,42343,0,0,216548,0,0
2,28,789856,0,0,11,71296,0,0,1752,0,0,500,0,0
2,3,2307859,2,0,25,371159,0,0,42891,0,0,453664,0,0
2,13,845279,0,0,10,108523,0,0,18093,0,0,92584,0,0
2,19,692843,0,0,10,87012,0,0,9578,0,0,31340,0,0
2,26,1913468,1,0,25,288084,0,0,42087,0,0,172368,0,0
