Netid,Fid,DiffLUDB,DiffLUDB (ms),DiffLUDB (min),#SubTandems,objFunc Derivation (aggr ns),objFunc Derivation (aggr ms),objFunc Derivation (aggr min),NLopt wrapper (aggr ns),NLopt wrapper (aggr ms),NLopt wrapper (aggr min),NLP (aggr ns),NLP (aggr ms),NLP (aggr min)
1,0,11445468,11,0,1,6826665,6,0,6772,0,0,2225,0,0
1,16,7405645,7,0,2,931792,0,0,1390625,1,0,266541,0,0
1,13,7748047,7,0,5,926340,0,0,22904,0,0,619375,0,0
1,1,539755,0,0,1,128702,0,0,2575,0,0,330,0,0
1,5,2280438,2,0,3,290727,0,0,12513,0,0,86113,0,0
1,12,592244,0,0,1,93135,0,0,2285,0,0,350,0,0
1,9,14424719,14,0,17,2484310,2,0,113564,0,0,1180931,1,0
1,7,775288,0,0,1,151906,0,0,9818,0,0,58490,0,0
1,10,1339619,1,0,3,218240,0,0,10659,0,0,65013,0,0
1,8,735132,0,0,1,141896,0,0,9158,0,0,56255,0,0
1,2,45115,0,0,0,0,0,0,0,0,0,0,0,0
1,6,274987,0,0,1,49142,0,0,912,0,0,381,0,0
1,15,48521,0,0,0,0,0,0,0,0,0,0,0,0
1,14,2650293,2,0,4,336433,0,0,32491,0,0,225965,0,0
1,11,2035217,2,0,5,333547,0,0,44321,0,0,167157,0,0
1,4,1429988,1,0,2,185249,0,0,11030,0,0,140274,0,0
1,3,2051586,2,0,5,274396,0,0,27241,0,0,182063,0,0
2,7,2490452,2,0,9,457630,0,0,20019,0,0,79969,0,0
2,12,12704175,12,0,50,1947924,1,0,214389,0,0,443477,0,0
2,31,2399931,2,0,14,500398,0,0,27364,0,0,119715,0,0
2,4,7702292,7,0,43,1269273,1,0,89389,0,0,446021,0,0
2,21,4151524,4,0,30,649394,0,0,42138,0,0,171664,0,0
2,14,2369174,2,0,19,391655,0,0,38111,0,0,184879,0,0
2,16,1614345,1,0,14,254207,0,0,26611,0,0,145263,0,0
2,5,3753788,3,0,5,115989,0,0,18805,0,0,109356,0,0
2,1,1223249,1,0,10,193402,0,0,8008,0,0,3284,0,0
2,32,7825593,7,0,52,1070316,1,0,111230,0,0,560700,0,0
2,2,11342515,11,0,85,1539554,1,0,142737,0,0,1096911,1,0
2,24,2742507,2,0,27,457342,0,0,128290,0,0,243444,0,0
2,27,3155552,3,0,2,57538,0,0,13636,0,0,59321,0,0
2,29,1466247,1,0,16,163959,0,0,11563,0,0,62377,0,0
2,11,855729,0,0,10,114847,0,0,9898,0,0,48039,0,0
2,10,2949225,2,0,22,306237,0,0,36728,0,0,194455,0,0
2,25,2433746,2,0,27,372924,0,0,41505,0,0,215298,0,0
2,28,689817,0,0,11,72835,0,0,1415,0,0,492,0,0
2,3,2347343,2,0,25,357972,0,0,42482,0,0,433915,0,0
2,13,828938,0,0,10,107151,0,0,17051,0,0,71135,0,0
2,19,723790,0,0,10,91362,0,0,9397,0,0,30519,0,0
2,26,1986866,1,0,25,292153,0,0,41397,0,0,162544,0,0
2,9,5427876,5,0,57,745610,0,0,67156,0,0,312777,0,0
2,18,3067707,3,0,22,375639,0,0,38700,0,0,146637,0,0
2,8,1581113,1,0,17,188834,0,0,14408,0,0,39785,0,0
2,17,955978,0,0,9,111210,0,0,10710,0,0,32591,0,0
2,22,7363124,7,0,65,1070708,1,0,99430,0,0,386443,0,0
2,0,4915901,4,0,50,632571,0,0,71775,0,0,280655,0,0
2,6,3388631,3,0,34,501100,0,0,27384,0,0,101960,0,0
2,20,9292331,9,0,89,1202686,1,0,100653,0,0,727712,0,0
2,15,5064921,5,0,52,677874,0,0,47577,0,0,287871,0,0
2,23,2234321,2,0,27,302769,0,0,35047,0,0,119121,0,0
2,30,2064201,2,0,17,306718,0,0,23794,0,0,101564,0,0
3,40,265650,0,0,1,52719,0,0,862,0,0,230,0,0
3,7,101160,0,0,1,27412,0,0,180,0,0,60,0,0
3,61,624684946,624,0,9417,50021411,50,0,3439509,3,0,12933744,12,0
3,71,402166,0,0,12,18565,0,0,440,0,0,272,0,0
3,87,253647909,253,0,8583,14597143,14,0,1004760,1,0,4864821,4,0
3,44,23058954,23,0,778,1391659,1,0,107542,0,0,492734,0,0
3,124,21787822,21,0,748,1289761,1,0,88145,0,0,464840,0,0
3,120,238638269,238,0,7956,13758669,13,0,938050,0,0,4514904,4,0
3,50,421649784,421,0,12559,25340627,25,0,1588571,1,0,6962756,6,0
3,196,35136,0,0,1,2995,0,0,40,0,0,20,0,0
3,159,8070143,8,0,281,475872,0,0,37359,0,0,157039,0,0
3,117,93916229,93,0,3237,5376759,5,0,370477,0,0,1602167,1,0
3,179,13665853,13,0,472,793763,0,0,57012,0,0,286000,0,0
3,56,8412617,8,0,303,489605,0,0,31005,0,0,119182,0,0
3,152,521110,0,0,19,27603,0,0,682,0,0,441,0,0
3,65,1081298866,1081,0,35228,63719980,63,0,4079228,4,0,17736018,17,0
3,135,917896078,917,0,29259,53946180,53,0,3402902,3,0,12796997,12,0
3,86,480110716,480,0,16870,28751699,28,0,1951034,1,0,9299803,9,0
3,166,16228422,16,0,593,954638,0,0,65331,0,0,203662,0,0
3,110,74266727,74,0,2679,4243773,4,0,294221,0,0,1093074,1,0
3,162,410530660,410,0,14707,23302623,23,0,1656927,1,0,7223931,7,0
3,53,161163,0,0,2,12945,0,0,2966,0,0,12733,0,0
3,62,33483,0,0,1,2465,0,0,40,0,0,20,0,0
3,59,4923476,4,0,172,290030,0,0,23491,0,0,77593,0,0
3,26,179750435,179,0,6445,10310028,10,0,752017,0,0,2794979,2,0
3,91,17126558,17,0,608,973785,0,0,75539,0,0,225923,0,0
3,98,1858070469,1858,0,66426,106919907,106,0,7449643,7,0,27047754,27,0
3,8,6463191,6,0,229,373655,0,0,28820,0,0,64544,0,0
3,18,358647887,358,0,12886,22182535,22,0,1414314,1,0,4389060,4,0
3,31,2042039,2,0,60,126762,0,0,8455,0,0,81081,0,0
3,16,33488882,33,0,1207,1922781,1,0,128677,0,0,367221,0,0
3,52,597440916,597,0,21558,34075811,34,0,2307742,2,0,8875897,8,0
3,104,43145478,43,0,1533,2510217,2,0,153503,0,0,776701,0,0
3,168,81273420,81,0,2917,4688914,4,0,320315,0,0,954655,0,0
3,33,76519683,76,0,2696,4369335,4,0,293267,0,0,979404,0,0
3,21,50905,0,0,2,4189,0,0,90,0,0,50,0,0
3,34,1154170,1,0,42,68909,0,0,7073,0,0,14107,0,0
3,41,55503450,55,0,1985,3204621,3,0,223336,0,0,745762,0,0
3,229,6627972,6,0,243,384267,0,0,29388,0,0,62990,0,0
3,105,900582,0,0,21,56349,0,0,6454,0,0,50916,0,0
3,215,50690241,50,0,1775,2904259,2,0,205706,0,0,1713554,1,0
3,9,74864591,74,0,2700,4365025,4,0,293158,0,0,894184,0,0
3,133,178303255,178,0,6414,10354780,10,0,693181,0,0,2140468,2,0
3,134,581528890,581,0,20938,33426374,33,0,2306689,2,0,6598769,6,0
3,158,368573,0,0,12,23828,0,0,3566,0,0,8024,0,0
3,115,63921777,63,0,2307,3703458,3,0,259887,0,0,734092,0,0
3,173,17305957,17,0,615,1009674,1,0,70229,0,0,249669,0,0
3,75,55597077,55,0,2011,3234483,3,0,232535,0,0,611019,0,0
3,25,6480904,6,0,207,390291,0,0,27681,0,0,167072,0,0
3,187,7773326,7,0,277,452897,0,0,31217,0,0,108011,0,0
3,192,14888962,14,0,547,860890,0,0,59248,0,0,141547,0,0
3,30,34626049,34,0,1208,1918341,1,0,132985,0,0,360212,0,0
3,189,14539346,14,0,516,843386,0,0,52364,0,0,239373,0,0
3,69,11483220,11,0,408,676814,0,0,51062,0,0,180525,0,0
3,188,188495747,188,0,6785,10880655,10,0,764591,0,0,2202959,2,0
3,109,89532718,89,0,3150,5054840,5,0,334456,0,0,1259220,1,0
3,172,144031,0,0,1,10841,0,0,2855,0,0,9458,0,0
3,165,28193,0,0,1,2475,0,0,30,0,0,20,0,0
3,49,130305,0,0,2,8346,0,0,2805,0,0,6563,0,0
3,170,6837254,6,0,242,392216,0,0,32540,0,0,74697,0,0
3,63,376598176,376,0,13532,21642175,21,0,1528685,1,0,4396398,4,0
3,68,33419120,33,0,1208,1929667,1,0,130515,0,0,363943,0,0
3,155,33915323,33,0,1226,1998780,1,0,134253,0,0,413189,0,0
3,194,20865714,20,0,746,1222262,1,0,79754,0,0,273514,0,0
3,218,3003307,3,0,96,170628,0,0,9609,0,0,104496,0,0
3,205,24608121,24,0,879,1447246,1,0,84746,0,0,288682,0,0
