Netid,Fid,DiffLUDB
1,10,1.6126418638117344
1,15,0.6633280045467382
1,8,0.9262779892290236
1,0,0.6412560042556942
1,12,0.8265598436539354
1,16,1.859977114583786
1,4,1.933371021095448
1,2,0.8752064461240441
1,6,0.8950383449855422
1,9,2.7458213085648
1,7,0.9262779892290236
1,11,1.1234155666161645
1,14,2.044180112300924
1,1,0.8265598436539354
1,5,1.6126418638117344
1,13,1.8617750630405008
1,3,1.1234155666161645
2,32,3.6155704473467525
2,14,2.2831697252138694
2,16,1.6224814010773212
2,17,1.9214140828824244
2,7,1.4436085458465608
2,5,1.396677018002752
2,15,3.9482195339250934
2,9,3.4067701193450817
2,2,4.666473398962659
2,4,3.060896203173465
2,8,2.6535677289322406
2,12,3.2826569697503176
2,26,3.4024915418609845
2,23,2.2349727396566923
2,19,1.6474407720067599
2,10,2.2338266684816808
2,0,3.2826569697503176
2,1,1.00233367563801
2,18,2.2338266684816808
2,29,2.8097768416115336
2,24,3.552593887255881
2,21,2.558274496502828
2,28,1.3072028827477529
2,11,2.22032365694792
2,13,2.0040546909267998
2,31,1.5072375277494878
2,22,3.808769089555158
2,3,3.4024915418609845
2,30,2.099906721754273
2,25,3.019100283549182
2,6,4.0087526950154055
2,27,1.171999061705013
2,20,4.900929872567055
3,175,12.485020110673911
3,105,2.889990250569101
3,157,5.222819875173587
3,48,13.62099628845628
3,30,5.175653392325917
3,18,8.908918186089187
3,141,7.225479737916271
3,210,5.79607453117508
3,127,2.0608266781839837
3,152,0.8686326538585615
3,4,7.986698327444961
3,186,4.517051830771347
3,130,10.821301280234362
3,57,12.965535818104215
3,73,5.85323350582697
3,33,7.955591910726719
3,118,2.9840095593470677
3,72,4.036940959557436
3,215,9.562676346934214
3,138,11.066739456941308
3,161,13.356865644065286
3,188,10.089214700526085
3,164,5.398957413011105
3,124,6.830012985492911
3,67,5.593197658737887
3,198,3.0009355463457545
3,219,8.414619099167531
3,132,14.533096348718647
3,53,1.292968829158639
3,55,7.486034644508237
3,31,3.964021092597223
3,123,10.260937215757505
3,136,19.432049140679023
3,149,14.375658928627105
