Netid,Fid,DiffLUDB,DiffLUDB (ms),DiffLUDB (min),#SubTandems,objFunc Derivation (aggr ns),objFunc Derivation (aggr ms),objFunc Derivation (aggr min),NLopt wrapper (aggr ns),NLopt wrapper (aggr ms),NLopt wrapper (aggr min),NLP (aggr ns),NLP (aggr ms),NLP (aggr min)
1,0,11856959,11,0,1,6799682,6,0,6562,0,0,2214,0,0
1,16,7349491,7,0,2,902291,0,0,1281501,1,0,264084,0,0
1,13,7744273,7,0,5,910316,0,0,22301,0,0,556544,0,0
1,1,581209,0,0,1,103695,0,0,13164,0,0,351,0,0
1,5,2147946,2,0,3,290134,0,0,9658,0,0,88126,0,0
1,12,493545,0,0,1,95569,0,0,2144,0,0,320,0,0
1,9,14377552,14,0,17,2712813,2,0,113173,0,0,955871,0,0
1,7,741921,0,0,1,141836,0,0,8326,0,0,58389,0,0
1,10,1269840,1,0,3,201988,0,0,9839,0,0,64892,0,0
1,8,838772,0,0,1,147196,0,0,8035,0,0,56055,0,0
1,2,51286,0,0,0,0,0,0,0,0,0,0,0,0
1,6,280225,0,0,1,37009,0,0,852,0,0,381,0,0
1,15,32882,0,0,0,0,0,0,0,0,0,0,0,0
1,14,2735917,2,0,4,348564,0,0,31168,0,0,236524,0,0
1,11,2012871,2,0,5,350617,0,0,46116,0,0,166231,0,0
1,4,1318891,1,0,2,178334,0,0,10590,0,0,164098,0,0
1,3,2013233,2,0,5,277630,0,0,26059,0,0,175769,0,0
2,7,7446455,7,0,9,348083,0,0,21719,0,0,91372,0,0
2,12,12178621,12,0,50,1899225,1,0,103444,0,0,456390,0,0
2,31,2656658,2,0,14,475682,0,0,28034,0,0,131426,0,0
2,4,7686715,7,0,43,1207251,1,0,87498,0,0,463437,0,0
2,21,4403453,4,0,30,680550,0,0,41045,0,0,173207,0,0
2,14,2304538,2,0,19,365093,0,0,37112,0,0,190847,0,0
2,16,1605528,1,0,14,244980,0,0,26030,0,0,167634,0,0
2,5,676086,0,0,5,99386,0,0,37991,0,0,75452,0,0
2,1,4021697,4,0,10,176969,0,0,7375,0,0,3185,0,0
2,32,7088634,7,0,52,984831,0,0,98247,0,0,532977,0,0
2,2,10999732,10,0,85,1528965,1,0,158845,0,0,994822,0,0
2,24,2801400,2,0,27,404235,0,0,76253,0,0,226726,0,0
2,27,307857,0,0,2,39474,0,0,18324,0,0,41879,0,0
2,29,3980088,3,0,16,166994,0,0,11932,0,0,58292,0,0
2,11,1032975,1,0,10,117960,0,0,10328,0,0,56747,0,0
2,10,2712332,2,0,22,296985,0,0,35656,0,0,196931,0,0
2,25,2394117,2,0,27,323888,0,0,40334,0,0,219020,0,0
2,28,875290,0,0,11,70434,0,0,1382,0,0,571,0,0
2,3,2256438,2,0,25,353652,0,0,41986,0,0,434245,0,0
2,13,828883,0,0,10,102180,0,0,16684,0,0,82463,0,0
2,19,667180,0,0,10,82964,0,0,9016,0,0,30868,0,0
2,26,1855358,1,0,25,273272,0,0,39991,0,0,168766,0,0
2,9,5158687,5,0,57,743892,0,0,64593,0,0,304972,0,0
2,18,3017053,3,0,22,405178,0,0,36740,0,0,151663,0,0
2,8,1387149,1,0,17,164571,0,0,10368,0,0,54801,0,0
2,17,963997,0,0,9,174727,0,0,9120,0,0,44643,0,0
2,22,6549203,6,0,65,900172,0,0,88920,0,0,363164,0,0
2,0,4754020,4,0,50,601990,0,0,66987,0,0,236109,0,0
2,6,3031060,3,0,34,391085,0,0,23601,0,0,82714,0,0
2,20,8973606,8,0,89,1333155,1,0,96501,0,0,709327,0,0
2,15,4824600,4,0,52,673185,0,0,44141,0,0,264564,0,0
2,23,2289650,2,0,27,367762,0,0,34645,0,0,120935,0,0
2,30,2023081,2,0,17,295734,0,0,20176,0,0,121830,0,0
3,40,181641,0,0,1,31268,0,0,752,0,0,300,0,0
3,7,85310,0,0,1,20388,0,0,191,0,0,60,0,0
3,61,608703380,608,0,9417,52758665,52,0,2948684,2,0,10872564,10,0
3,71,405119,0,0,12,18784,0,0,451,0,0,260,0,0
3,87,252887255,252,0,8583,14457360,14,0,951166,0,0,4798461,4,0
3,44,23038753,23,0,778,1363515,1,0,103098,0,0,490197,0,0
3,124,21641855,21,0,748,1249210,1,0,82870,0,0,446857,0,0
3,120,237325364,237,0,7956,13503298,13,0,897655,0,0,4446003,4,0
3,50,424686977,424,0,12559,29100517,29,0,1503024,1,0,6951118,6,0
3,196,33513,0,0,1,2725,0,0,50,0,0,30,0,0
3,159,8013477,8,0,281,467463,0,0,35498,0,0,153080,0,0
3,117,93958473,93,0,3237,5255922,5,0,347447,0,0,1580997,1,0
3,179,13623930,13,0,472,786320,0,0,55349,0,0,285504,0,0
3,56,8394701,8,0,303,482515,0,0,29267,0,0,119132,0,0
3,152,529632,0,0,19,27730,0,0,661,0,0,491,0,0
3,65,1066489053,1066,0,35228,62192414,62,0,3883201,3,0,17018395,17,0
3,135,902243200,902,0,29259,52769280,52,0,3318632,3,0,13066817,13,0
3,86,459083543,459,0,16870,26289677,26,0,1789533,1,0,8925341,8,0
3,166,17178732,17,0,593,933322,0,0,62181,0,0,211310,0,0
3,110,72455990,72,0,2679,4090164,4,0,276028,0,0,1053098,1,0
3,162,400048412,400,0,14707,22571502,22,0,1562651,1,0,7090692,7,0
3,53,157175,0,0,2,12744,0,0,3036,0,0,13315,0,0
3,62,32321,0,0,1,2545,0,0,60,0,0,20,0,0
3,59,4793523,4,0,172,271017,0,0,20742,0,0,76172,0,0
3,26,177065544,177,0,6445,9995706,9,0,711863,0,0,2725210,2,0
3,91,16736704,16,0,608,952424,0,0,70343,0,0,223250,0,0
3,98,1831847158,1831,0,66426,104084542,104,0,7288894,7,0,26445089,26,0
3,8,6243932,6,0,229,361360,0,0,24984,0,0,64097,0,0
3,18,354135862,354,0,12886,20496385,20,0,1364158,1,0,4495153,4,0
3,31,2037357,2,0,60,119585,0,0,7872,0,0,80321,0,0
3,16,33672301,33,0,1207,1927755,1,0,129179,0,0,394056,0,0
3,52,583782513,583,0,21558,33161993,33,0,2192451,2,0,8782404,8,0
3,104,42306882,42,0,1533,2432036,2,0,147715,0,0,767968,0,0
3,168,80414635,80,0,2917,4530949,4,0,304838,0,0,949215,0,0
3,33,73573576,73,0,2696,4252103,4,0,273463,0,0,961793,0,0
3,21,49984,0,0,2,3917,0,0,80,0,0,50,0,0
3,34,1143513,1,0,42,67648,0,0,6803,0,0,15217,0,0
3,41,54384004,54,0,1985,3118592,3,0,213761,0,0,747685,0,0
3,229,6497837,6,0,243,371930,0,0,28636,0,0,64059,0,0
3,105,886741,0,0,21,58481,0,0,5970,0,0,50846,0,0
3,215,49575954,49,0,1775,2787397,2,0,195612,0,0,1660602,1,0
3,9,73218089,73,0,2700,4208717,4,0,279830,0,0,891653,0,0
3,133,174428316,174,0,6414,10051025,10,0,664579,0,0,2112152,2,0
3,134,571248078,571,0,20938,32657468,32,0,2212578,2,0,6731146,6,0
3,158,372828,0,0,12,22372,0,0,3206,0,0,8225,0,0
3,115,64248371,64,0,2307,3700869,3,0,254953,0,0,785286,0,0
3,173,17500736,17,0,615,1012145,1,0,74144,0,0,261910,0,0
3,75,55965789,55,0,2011,3250945,3,0,233000,0,0,663525,0,0
3,25,6501434,6,0,207,398437,0,0,28634,0,0,172308,0,0
3,187,7838269,7,0,277,449452,0,0,32388,0,0,116204,0,0
3,192,14983750,14,0,547,860177,0,0,60430,0,0,151917,0,0
3,30,34875816,34,0,1208,1931397,1,0,132585,0,0,381742,0,0
3,189,14761142,14,0,516,860637,0,0,53038,0,0,248718,0,0
3,69,11618011,11,0,408,687044,0,0,52462,0,0,189350,0,0
3,188,189483299,189,0,6785,10868181,10,0,765061,0,0,2355493,2,0
3,109,90239558,90,0,3150,5072302,5,0,332925,0,0,1314366,1,0
3,172,148509,0,0,1,11382,0,0,2595,0,0,11421,0,0
3,165,29646,0,0,1,2615,0,0,60,0,0,20,0,0
3,49,136275,0,0,2,8055,0,0,2615,0,0,7724,0,0
3,170,7067074,7,0,242,411339,0,0,32893,0,0,84666,0,0
3,63,379716463,379,0,13532,21770139,21,0,1525616,1,0,4749889,4,0
