Netid,Fid,DiffLUDB,DiffLUDB (ms),DiffLUDB (min),#SubTandems,objFunc Derivation (aggr ns),objFunc Derivation (aggr ms),objFunc Derivation (aggr min),NLopt wrapper (aggr ns),NLopt wrapper (aggr ms),NLopt wrapper (aggr min),NLP (aggr ns),NLP (aggr ms),NLP (aggr min)
1,1,42900,0,0,1,15419,0,0,441,0,0,20,0,0
1,8,208241,0,0,1,7494,0,0,3697,0,0,139943,0,0
1,2,5430,0,0,0,0,0,0,0,0,0,0,0,0
1,6,26881,0,0,1,2815,0,0,50,0,0,20,0,0
1,0,19647,0,0,1,1894,0,0,30,0,0,20,0,0
1,7,180218,0,0,1,6592,0,0,2976,0,0,125375,0,0
1,16,265429,0,0,2,19637,0,0,4237,0,0,138090,0,0
1,13,1037479,1,0,5,24987,0,0,5450,0,0,830700,0,0
1,15,4288,0,0,0,0,0,0,0,0,0,0,0,0
1,3,331142,0,0,5,28675,0,0,6812,0,0,138080,0,0
1,11,304832,0,0,5,22212,0,0,6310,0,0,137118,0,0
1,10,105118,0,0,3,11832,0,0,2825,0,0,10791,0,0
1,5,98515,0,0,3,10950,0,0,2756,0,0,9298,0,0
1,9,8926462,8,0,17,111637,0,0,26241,0,0,8074910,8,0
1,14,448682,0,0,4,25449,0,0,7673,0,0,259658,0,0
1,12,34124,0,0,1,8235,0,0,241,0,0,40,0,0
1,4,794091,0,0,2,16832,0,0,3386,0,0,679376,0,0
2,5,193714,0,0,5,14798,0,0,3827,0,0,57157,0,0
2,4,16066400,16,0,43,107212,0,0,18965,0,0,14984708,14,0
2,19,304673,0,0,10,20459,0,0,3767,0,0,75723,0,0
2,16,439084,0,0,14,30207,0,0,5871,0,0,145294,0,0
2,21,4125537,4,0,30,69137,0,0,7633,0,0,3436034,3,0
2,2,67326848,67,0,85,216058,0,0,33280,0,0,65214932,65,0
2,9,13207992,13,0,57,143622,0,0,21880,0,0,11806789,11,0
2,3,1827952,1,0,25,61341,0,0,13457,0,0,1238245,1,0
2,13,385214,0,0,10,23382,0,0,5182,0,0,148338,0,0
2,11,648528,0,0,10,23382,0,0,3337,0,0,427824,0,0
2,28,202881,0,0,11,15618,0,0,270,0,0,260,0,0
2,12,2607838,2,0,50,106090,0,0,19335,0,0,1527670,1,0
2,18,2518179,2,0,22,57397,0,0,10410,0,0,1955242,1,0
2,14,1340317,1,0,19,43825,0,0,8737,0,0,909956,0,0
2,32,6722684,6,0,52,122241,0,0,19798,0,0,5456273,5,0
2,25,1130453,1,0,27,58758,0,0,13395,0,0,551778,0,0
2,24,1101759,1,0,27,57697,0,0,12625,0,0,543280,0,0
2,10,2509893,2,0,22,57841,0,0,11120,0,0,1944973,1,0
2,31,468890,0,0,14,29833,0,0,5761,0,0,177554,0,0
2,0,2628526,2,0,50,106542,0,0,18966,0,0,1547646,1,0
2,7,195216,0,0,9,17291,0,0,3447,0,0,4659,0,0
2,15,142087563,142,0,52,125571,0,0,14618,0,0,140863202,140,0
2,26,1850134,1,0,25,61034,0,0,13906,0,0,1262660,1,0
2,27,64331,0,0,2,6912,0,0,2867,0,0,4237,0,0
2,29,14101870,14,0,16,32103,0,0,3587,0,0,13774304,13,0
2,23,1010086,1,0,27,54070,0,0,10390,0,0,469793,0,0
2,1,161333,0,0,10,13887,0,0,260,0,0,240,0,0
2,30,2497590,2,0,17,49724,0,0,7844,0,0,2017158,2,0
2,22,31065014,31,0,65,145666,0,0,27157,0,0,29625272,29,0
2,6,4651975,4,0,34,72026,0,0,10752,0,0,3915844,3,0
2,8,360066,0,0,17,29015,0,0,3856,0,0,45417,0,0
2,17,265198,0,0,9,17934,0,0,3357,0,0,84669,0,0
2,20,51007854,51,0,89,202566,0,0,29850,0,0,48978792,48,0
3,12,24219350,24,0,97,188350,0,0,16262,0,0,21082126,21,0
3,33,157446363,157,0,2696,4291881,4,0,300133,0,0,81109185,81,0
3,130,171364541,171,0,3344,5326071,5,0,400748,0,0,78624397,78,0
3,50,484501292,484,0,12559,19594111,19,0,1432941,1,0,138945938,138,0
3,175,4514749994,4514,0,22712,35846303,35,0,2503088,2,0,3893388491,3893,0
3,34,1312344,1,0,42,75485,0,0,9797,0,0,110920,0,0
3,217,171682638,171,0,3344,5276152,5,0,396047,0,0,78553796,78,0
3,46,81490937,81,0,407,676847,0,0,48824,0,0,69965531,69,0
3,127,414579,0,0,12,23165,0,0,3797,0,0,60242,0,0
3,198,2994302,2,0,54,92651,0,0,7923,0,0,1525678,1,0
3,189,179592522,179,0,516,822636,0,0,53891,0,0,165198777,165,0
3,145,7999270,7,0,228,359308,0,0,31138,0,0,1686024,1,0
3,152,509627,0,0,19,26639,0,0,460,0,0,461,0,0
3,213,336015945,336,0,1722,3769445,3,0,188830,0,0,287484136,287,0
3,30,45331315,45,0,1208,1873028,1,0,134654,0,0,12449772,12,0
3,45,373816208,373,0,5689,8796368,8,0,612728,0,0,219463927,219,0
3,178,21074573,21,0,473,743278,0,0,56702,0,0,8081437,8,0
3,99,490008095,490,0,4179,6570741,6,0,477103,0,0,374659544,374,0
3,166,20973834,20,0,593,913731,0,0,63851,0,0,5042285,5,0
3,110,102006791,102,0,2679,4140506,4,0,291299,0,0,29473550,29,0
3,22,1027810296,1027,0,13176,20801291,20,0,1449543,1,0,667471522,667,0
3,200,420119117,420,0,10550,16275065,16,0,1149105,1,0,132288673,132,0
3,28,7513327,7,0,243,376667,0,0,29464,0,0,926101,0,0
3,119,153309596,153,0,3237,5049405,5,0,356148,0,0,65768461,65,0
3,221,21236499,21,0,549,871028,0,0,69602,0,0,4725867,4,0
3,58,19939924,19,0,515,848131,0,0,69448,0,0,5570110,5,0
3,163,92604,0,0,2,3857,0,0,50,0,0,40,0,0
3,2,131807,0,0,2,9979,0,0,3126,0,0,9868,0,0
3,225,37377628,37,0,407,668971,0,0,53923,0,0,26050358,26,0
3,26,257086831,257,0,6445,10132237,10,0,732675,0,0,80910650,80,0
3,47,64127769,64,0,1062,1717351,1,0,130897,0,0,34615070,34,0
3,188,269085913,269,0,6785,10683957,10,0,786913,0,0,82427221,82,0
3,137,99617023,99,0,2069,3242271,3,0,228561,0,0,43500455,43,0
3,59,6927387,6,0,172,278978,0,0,22565,0,0,2140839,2,0
3,208,473614582,473,0,7769,12351586,12,0,866380,0,0,260189079,260,0
3,63,567274848,567,0,13532,21244569,21,0,1565071,1,0,196335873,196,0
3,74,18783692,18,0,348,565965,0,0,44391,0,0,9033884,9,0
3,82,117226659,117,0,2917,4594847,4,0,332858,0,0,37396819,37,0
3,51,12575454,12,0,283,457239,0,0,34749,0,0,4673452,4,0
3,133,377201204,377,0,6414,10138716,10,0,723811,0,0,202073465,202,0
3,89,12640167,12,0,332,538253,0,0,39367,0,0,3447653,3,0
3,90,405560919,405,0,2914,4600655,4,0,339867,0,0,323355651,323,0
3,171,48290,0,0,2,4378,0,0,70,0,0,41,0,0
3,16,47880951,47,0,1207,1897523,1,0,133916,0,0,14960865,14,0
3,36,64438375,64,0,965,1496578,1,0,100914,0,0,38500536,38,0
3,95,748279301,748,0,14640,22765456,22,0,1611322,1,0,347425150,347,0
3,21,47779,0,0,2,4387,0,0,60,0,0,41,0,0
3,206,39445661,39,0,892,1418881,1,0,107004,0,0,14864802,14,0
3,39,102701966,102,0,2235,3515359,3,0,258903,0,0,41378613,41,0
3,121,111932048,111,0,1917,3007832,3,0,217217,0,0,59644036,59,0
3,154,13960445,13,0,337,535729,0,0,39004,0,0,3358774,3,0
3,150,131905566,131,0,2195,3467105,3,0,251316,0,0,71740487,71,0
3,80,105962598,105,0,1414,2164480,2,0,130527,0,0,68081651,68,0
3,83,12354392579,12354,0,32352,51129806,51,0,3771968,3,0,11460292707,11460,0
3,94,803306006,803,0,11812,19827694,19,0,1291310,1,0,479831125,479,0
3,210,38776205,38,0,893,1405909,1,0,109266,0,0,14294558,14,0
3,197,1226854294,1226,0,16126,25416812,25,0,1793837,1,0,784977077,784,0
3,203,32994107,32,0,504,817407,0,0,52393,0,0,18876739,18,0
3,69,33308599,33,0,408,664742,0,0,55995,0,0,21941609,21,0
3,222,91171514,91,0,1824,2839603,2,0,212525,0,0,40448220,40,0
3,218,18261262,18,0,96,164584,0,0,9517,0,0,15430597,15,0
3,79,96657455,96,0,1923,3037123,3,0,224329,0,0,43744710,43,0
3,43,66200644,66,0,746,1185338,1,0,83480,0,0,45586680,45,0
3,182,121755895,121,0,223,444558,0,0,41305,0,0,114733558,114,0
3,108,370688417,370,0,610,1026568,1,0,82413,0,0,353027058,353,0
3,77,4294945,4,0,40,84841,0,0,9256,0,0,2931975,2,0
3,49,205646,0,0,2,8176,0,0,2895,0,0,87925,0,0
3,57,755307153,755,0,15534,25284715,25,0,1709543,1,0,331796660,331,0
3,132,2575403426,2575,0,13699,21708146,21,0,1545423,1,0,2200677572,2200,0
3,72,3988369,3,0,96,157864,0,0,12332,0,0,1302445,1,0
3,186,41599255,41,0,495,773412,0,0,53587,0,0,28237774,28,0
3,196,27652,0,0,1,2564,0,0,20,0,0,31,0,0
3,151,8207893,8,0,229,357746,0,0,28027,0,0,1894641,1,0
3,176,1614339076,1614,0,17130,26921584,26,0,1864611,1,0,1146424109,1146,0
3,8,8214186,8,0,229,361014,0,0,27830,0,0,1912685,1,0
3,85,1608793774,1608,0,12894,20434488,20,0,1448705,1,0,1255619975,1255,0
3,88,45523136,45,0,978,1585691,1,0,129776,0,0,18298176,18,0
3,65,1679483227,1679,0,35228,54971249,54,0,3883201,3,0,720146600,720,0
3,120,493343765,493,0,7956,12620842,12,0,894522,0,0,275886250,275,0
3,220,7522615,7,0,250,383191,0,0,26971,0,0,821206,0,0
3,4,98227354,98,0,1925,3058642,3,0,222527,0,0,44065268,44,0
3,102,146220717,146,0,2870,4437284,4,0,316037,0,0,68671696,68,0
3,173,50559722,50,0,615,995583,0,0,74680,0,0,33398955,33,0
3,149,1369920624,1369,0,16644,26405001,26,0,1844887,1,0,912827562,912,0
3,223,8547741,8,0,19,57729,0,0,8486,0,0,7775813,7,0
3,9,157427321,157,0,2700,4277058,4,0,300327,0,0,83843131,83,0
3,174,225039797,225,0,3283,5189356,5,0,367738,0,0,134205108,134,0
3,101,88817824,88,0,879,1408357,1,0,89907,0,0,64481219,64,0
3,75,79589045,79,0,2011,3186645,3,0,243241,0,0,23257685,23,0
3,81,326809852,326,0,4143,6543073,6,0,454760,0,0,213755622,213,0
3,15,87500442,87,0,1901,3018559,3,0,225643,0,0,35178964,35,0
3,148,64283554,64,0,445,717799,0,0,54880,0,0,51937553,51,0
3,147,310513,0,0,12,17722,0,0,301,0,0,262,0,0
3,123,419401353,419,0,10494,16374751,16,0,1178184,1,0,132785724,132,0
3,158,470584,0,0,12,22422,0,0,4018,0,0,115106,0,0
3,113,1389519168,1389,0,11485,18141550,18,0,1333199,1,0,1072698443,1072,0
3,17,16102167,16,0,20,59441,0,0,8256,0,0,15291403,15,0
3,29,224816117,224,0,3283,5155289,5,0,372756,0,0,134072488,134,0
3,167,124367149,124,0,2688,4187033,4,0,291472,0,0,51172656,51,0
3,111,190721083,190,0,5135,7943267,7,0,570276,0,0,50303182,50,0
3,106,153447938,153,0,3237,5046721,5,0,353171,0,0,65826239,65,0
3,193,12346973185,12346,0,32352,51158706,51,0,3774001,3,0,11454412274,11454,0
3,179,22902708,22,0,472,2040974,2,0,60904,0,0,8552947,8,0
3,209,40273066,40,0,937,1431041,1,0,87018,0,0,15544653,15,0
3,52,1162966258,1162,0,21558,33399119,33,0,2333557,2,0,577026838,577,0
3,117,153257733,153,0,3237,5037151,5,0,355891,0,0,65672030,65,0
3,212,503887277,503,0,4352,6749846,6,0,478640,0,0,386189173,386,0
3,165,36358,0,0,1,4940,0,0,150,0,0,20,0,0
3,41,94642323,94,0,1985,3137645,3,0,235831,0,0,40008432,40,0
3,214,642299291,642,0,588,1015175,1,0,73711,0,0,625257986,625,0
3,61,373630456,373,0,9417,14705351,14,0,1080300,1,0,116294123,116,0
3,100,2070528,2,0,16,43341,0,0,6863,0,0,1472776,1,0
3,87,521048042,521,0,8583,13546752,13,0,942655,0,0,284702797,284,0
3,157,10387567,10,0,281,449790,0,0,37963,0,0,2588376,2,0
3,177,1660439,1,0,16,41625,0,0,6885,0,0,1060581,1,0
3,142,18097354,18,0,547,850799,0,0,63266,0,0,3401257,3,0
3,215,2174364338,2174,0,1775,2825060,2,0,213902,0,0,2125526484,2125,0
3,32,28524034,28,0,620,971892,0,0,75291,0,0,11455211,11,0
3,109,717209793,717,0,3150,4930874,4,0,332045,0,0,631337970,631,0
3,164,66085428,66,0,746,1201815,1,0,84966,0,0,45505095,45,0
3,96,437474607,437,0,10792,18143978,18,0,1243944,1,0,140135459,140,0
3,10,37445517,37,0,407,666440,0,0,54295,0,0,26051000,26,0
3,24,49398543,49,0,1232,1932461,1,0,139391,0,0,15715478,15,0
