Netid,Fid,DiffLUDB,DiffLUDB (ms),DiffLUDB (min),#SubTandems,objFunc Derivation (aggr ns),objFunc Derivation (aggr ms),objFunc Derivation (aggr min),NLopt wrapper (aggr ns),NLopt wrapper (aggr ms),NLopt wrapper (aggr min),NLP (aggr ns),NLP (aggr ms),NLP (aggr min)
1,0,11879884,11,0,1,6854236,6,0,6913,0,0,2234,0,0
1,16,7369545,7,0,2,907837,0,0,1440978,1,0,274377,0,0
1,13,7656454,7,0,5,845389,0,0,23223,0,0,541368,0,0
1,1,586984,0,0,1,113834,0,0,14427,0,0,411,0,0
1,5,2242375,2,0,3,305885,0,0,11162,0,0,91110,0,0
1,12,471877,0,0,1,79489,0,0,2084,0,0,351,0,0
1,9,14605318,14,0,17,2557918,2,0,113135,0,0,1163216,1,0
1,7,756622,0,0,1,138480,0,0,9468,0,0,60233,0,0
1,10,1328176,1,0,3,208452,0,0,10329,0,0,66595,0,0
1,8,805335,0,0,1,145393,0,0,8586,0,0,58380,0,0
1,2,47439,0,0,0,0,0,0,0,0,0,0,0,0
1,6,260400,0,0,1,41869,0,0,912,0,0,380,0,0
1,15,31580,0,0,0,0,0,0,0,0,0,0,0,0
1,14,2838186,2,0,4,700347,0,0,31970,0,0,238228,0,0
1,11,2071824,2,0,5,347021,0,0,46299,0,0,173856,0,0
1,4,1459704,1,0,2,179909,0,0,10600,0,0,190979,0,0
1,3,2074631,2,0,5,285137,0,0,28201,0,0,186062,0,0
2,7,2374453,2,0,9,375186,0,0,18765,0,0,80471,0,0
2,12,12623092,12,0,50,1974509,1,0,107060,0,0,452164,0,0
2,31,2589748,2,0,14,475643,0,0,29226,0,0,139119,0,0
2,4,7585481,7,0,43,1229963,1,0,88930,0,0,454682,0,0
2,21,4390494,4,0,30,690309,0,0,42199,0,0,176694,0,0
2,14,2250210,2,0,19,363829,0,0,37848,0,0,184029,0,0
2,16,1573468,1,0,14,247779,0,0,25775,0,0,147511,0,0
2,5,3374655,3,0,5,118202,0,0,37529,0,0,103897,0,0
2,1,1239820,1,0,10,181398,0,0,7816,0,0,3055,0,0
2,32,6819631,6,0,52,993189,0,0,105617,0,0,561854,0,0
2,2,11250851,11,0,85,1528781,1,0,146548,0,0,1223158,1,0
2,24,2768655,2,0,27,422828,0,0,74038,0,0,250651,0,0
2,27,2846471,2,0,2,2452971,2,0,10861,0,0,55163,0,0
2,29,1557147,1,0,16,167360,0,0,11842,0,0,63252,0,0
2,11,854817,0,0,10,123171,0,0,9830,0,0,47669,0,0
2,10,2916323,2,0,22,377508,0,0,37692,0,0,204716,0,0
2,25,2165271,2,0,27,301808,0,0,41234,0,0,215555,0,0
2,28,655903,0,0,11,71745,0,0,1393,0,0,361,0,0
2,3,2280988,2,0,25,289424,0,0,43236,0,0,495009,0,0
2,13,794814,0,0,10,105687,0,0,17285,0,0,69249,0,0
2,19,721967,0,0,10,99986,0,0,9971,0,0,31991,0,0
2,26,1902356,1,0,25,285939,0,0,40846,0,0,188234,0,0
2,9,5564342,5,0,57,854701,0,0,69405,0,0,323839,0,0
2,18,3008585,3,0,22,355786,0,0,39279,0,0,198011,0,0
2,8,1421734,1,0,17,170667,0,0,11734,0,0,33833,0,0
2,17,1062157,1,0,9,202729,0,0,10089,0,0,34704,0,0
2,22,7190949,7,0,65,983426,0,0,92994,0,0,383226,0,0
2,0,4977848,4,0,50,625219,0,0,69887,0,0,249034,0,0
2,6,3271100,3,0,34,407918,0,0,26235,0,0,88067,0,0
2,20,9215515,9,0,89,1178175,1,0,100445,0,0,755002,0,0
2,15,5102512,5,0,52,708041,0,0,50201,0,0,303740,0,0
2,23,2334289,2,0,27,311358,0,0,35327,0,0,123603,0,0
2,30,2115537,2,0,17,297496,0,0,21664,0,0,117911,0,0
3,40,236335,0,0,1,49893,0,0,1303,0,0,270,0,0
3,7,116870,0,0,1,28473,0,0,221,0,0,80,0,0
3,61,621725531,621,0,9417,50620280,50,0,3707402,3,0,14642979,14,0
3,71,432893,0,0,12,19147,0,0,431,0,0,310,0,0
3,87,255024065,255,0,8583,14916219,14,0,1003781,1,0,4936771,4,0
3,44,23536297,23,0,778,1417267,1,0,107482,0,0,504517,0,0
3,124,22313890,22,0,748,1315800,1,0,87603,0,0,595348,0,0
3,120,305663015,305,0,7956,18583921,18,0,1009268,1,0,4871086,4,0
3,50,367777751,367,0,12559,21106306,21,0,1488907,1,0,6730068,6,0
3,196,33784,0,0,1,2886,0,0,80,0,0,20,0,0
3,159,8137228,8,0,281,491254,0,0,36776,0,0,157520,0,0
3,117,91616940,91,0,3237,5372071,5,0,364719,0,0,1593078,1,0
3,179,13959041,13,0,472,827301,0,0,58328,0,0,291012,0,0
3,56,8568349,8,0,303,510472,0,0,30469,0,0,118656,0,0
3,152,542059,0,0,19,29163,0,0,750,0,0,482,0,0
3,65,1106565980,1106,0,35228,64945458,64,0,4165414,4,0,18011836,18,0
3,135,917811793,917,0,29259,53821139,53,0,3416880,3,0,12754933,12,0
3,86,480871467,480,0,16870,27745327,27,0,1917696,1,0,9121280,9,0
3,166,16389894,16,0,593,954330,0,0,64640,0,0,203474,0,0
3,110,75160431,75,0,2679,4280844,4,0,297040,0,0,1081756,1,0
3,162,415064760,415,0,14707,24715213,24,0,1664288,1,0,7243899,7,0
3,53,161363,0,0,2,12905,0,0,2985,0,0,13846,0,0
3,62,33613,0,0,1,2976,0,0,60,0,0,20,0,0
3,59,6176232,6,0,172,287291,0,0,23065,0,0,79497,0,0
3,26,182179116,182,0,6445,10327282,10,0,749063,0,0,2781348,2,0
3,91,17326885,17,0,608,992559,0,0,76040,0,0,230644,0,0
3,98,1882867624,1882,0,66426,108019961,108,0,7533115,7,0,27400605,27,0
3,8,6477969,6,0,229,370207,0,0,26867,0,0,67259,0,0
3,18,362980322,362,0,12886,20985785,20,0,1414887,1,0,4518724,4,0
3,31,2040236,2,0,60,120959,0,0,8769,0,0,81782,0,0
3,16,33938634,33,0,1207,1938683,1,0,132112,0,0,385609,0,0
3,52,606689875,606,0,21558,34188238,34,0,2327847,2,0,9098957,9,0
3,104,43637178,43,0,1533,2502993,2,0,154035,0,0,793936,0,0
3,168,82094718,82,0,2917,4693984,4,0,324300,0,0,990833,0,0
3,33,76363523,76,0,2696,4389404,4,0,292780,0,0,990906,0,0
3,21,50886,0,0,2,3847,0,0,100,0,0,40,0,0
3,34,1180069,1,0,42,69738,0,0,7434,0,0,15491,0,0
3,41,57679488,57,0,1985,3255858,3,0,226644,0,0,773514,0,0
3,229,6715986,6,0,243,381910,0,0,29570,0,0,65065,0,0
3,105,919158,0,0,21,58160,0,0,6652,0,0,51727,0,0
3,215,51235723,51,0,1775,2896271,2,0,203236,0,0,1702207,1,0
3,9,75861399,75,0,2700,4380072,4,0,296406,0,0,918136,0,0
3,133,180911794,180,0,6414,10404685,10,0,704769,0,0,2191857,2,0
3,134,589366797,589,0,20938,34967838,34,0,2325755,2,0,6827840,6,0
3,158,372571,0,0,12,22912,0,0,3456,0,0,8588,0,0
3,115,64925430,64,0,2307,3740054,3,0,260553,0,0,757329,0,0
3,173,17620737,17,0,615,1024856,1,0,71398,0,0,257137,0,0
3,75,56427835,56,0,2011,3248007,3,0,234284,0,0,636084,0,0
3,25,6549854,6,0,207,391772,0,0,28847,0,0,171993,0,0
3,187,7889893,7,0,277,455015,0,0,31894,0,0,112081,0,0
3,192,15122659,15,0,547,864829,0,0,61247,0,0,144929,0,0
3,30,35159070,35,0,1208,1928727,1,0,134518,0,0,379259,0,0
3,189,14799042,14,0,516,849954,0,0,53253,0,0,243247,0,0
3,69,11675490,11,0,408,680112,0,0,51922,0,0,182115,0,0
3,188,191282261,191,0,6785,10937951,10,0,777004,0,0,2285918,2,0
3,109,90406915,90,0,3150,5057957,5,0,332854,0,0,1263355,1,0
3,172,144541,0,0,1,11111,0,0,3005,0,0,10560,0,0
3,165,27852,0,0,1,2746,0,0,50,0,0,20,0,0
3,49,132148,0,0,2,8686,0,0,2856,0,0,7173,0,0
3,170,6878732,6,0,242,399597,0,0,31567,0,0,76496,0,0
3,63,382700585,382,0,13532,21752945,21,0,1532923,1,0,4545087,4,0
3,68,33864966,33,0,1208,1930553,1,0,132777,0,0,370545,0,0
3,155,34450558,34,0,1226,1998504,1,0,138156,0,0,418641,0,0
3,194,21116489,21,0,746,1218993,1,0,82867,0,0,282736,0,0
3,218,3031088,3,0,96,170975,0,0,9958,0,0,102251,0,0
3,205,24994700,24,0,879,1442382,1,0,86953,0,0,298682,0,0
3,123,296597343,296,0,10494,16758099,16,0,1161492,1,0,3501803,3,0
3,137,57396124,57,0,2069,3296258,3,0,224472,0,0,620630,0,0
3,183,13439756,13,0,473,763882,0,0,54946,0,0,181547,0,0
3,214,19154782,19,0,588,1083384,1,0,70225,0,0,1794507,1,0
3,100,652417,0,0,16,43611,0,0,6282,0,0,24195,0,0
3,10,11726606,11,0,407,685402,0,0,51632,0,0,236030,0,0
3,85,363347422,363,0,12894,20955236,20,0,1429552,1,0,4531914,4,0
3,47,30469753,30,0,1062,1776861,1,0,132781,0,0,400304,0,0
3,32,17613303,17,0,620,1000971,1,0,74079,0,0,192799,0,0
3,15,55143180,55,0,1901,4229720,4,0,215646,0,0,705713,0,0
3,57,436148989,436,0,15534,24745607,24,0,1694590,1,0,5448821,5,0
3,80,38922525,38,0,1414,2235187,2,0,136129,0,0,387293,0,0
3,93,11857672,11,0,378,697833,0,0,48682,0,0,381284,0,0
3,28,6750060,6,0,243,384773,0,0,29054,0,0,64202,0,0
3,143,37762584,37,0,1321,2091399,2,0,124986,0,0,509986,0,0
3,24,34621669,34,0,1232,1973589,1,0,138520,0,0,397599,0,0
3,149,468412674,468,0,16644,26972871,26,0,1815785,1,0,6318661,6,0
3,197,454587733,454,0,16126,26196349,26,0,1781748,1,0,5557887,5,0
3,114,2030007,2,0,62,123778,0,0,8614,0,0,101092,0,0
3,185,267013144,267,0,9495,15082582,15,0,1049080,1,0,3266381,3,0
3,13,14714674,14,0,532,843968,0,0,55843,0,0,150899,0,0
3,82,82224643,82,0,2917,4685338,4,0,327119,0,0,996952,0,0
3,224,8970575,8,0,312,521634,0,0,40507,0,0,109036,0,0
3,46,12006913,12,0,407,693457,0,0,47557,0,0,284755,0,0
3,200,296030507,296,0,10550,16788619,16,0,1157594,1,0,3376740,3,0
3,212,122956438,122,0,4352,7004825,7,0,478352,0,0,1325894,1,0
3,191,233801937,233,0,8293,13492236,13,0,917021,0,0,2932801,2,0
3,163,103285,0,0,2,4269,0,0,110,0,0,40,0,0
3,211,73879,0,0,2,3948,0,0,60,0,0,60,0,0
3,219,53756572,53,0,1917,3094573,3,0,212652,0,0,627195,0,0
3,222,50922162,50,0,1824,2954075,2,0,208530,0,0,583238,0,0
3,164,21128312,21,0,746,1223569,1,0,82653,0,0,280017,0,0
3,208,219084679,219,0,7769,12683600,12,0,859832,0,0,2723621,2,0
3,201,9727167,9,0,342,564414,0,0,42003,0,0,110540,0,0
3,220,6811024,6,0,250,388185,0,0,27508,0,0,56267,0,0
3,182,7744290,7,0,223,452737,0,0,36683,0,0,619912,0,0
3,11,18899590,18,0,664,1099376,1,0,83412,0,0,221560,0,0
3,129,18877200,18,0,694,1079691,1,0,74006,0,0,163705,0,0
3,202,49347654,49,0,1748,2851879,2,0,202471,0,0,805119,0,0
3,35,49664,0,0,2,4308,0,0,80,0,0,50,0,0
3,92,77008937,77,0,2700,4369380,4,0,299988,0,0,912483,0,0
3,72,2734050,2,0,96,166071,0,0,11703,0,0,33659,0,0
3,60,17224032,17,0,608,987680,0,0,73184,0,0,179504,0,0
3,199,14898008,14,0,538,864580,0,0,56175,0,0,188294,0,0
3,79,54411443,54,0,1923,3144614,3,0,219613,0,0,717562,0,0
3,2,142057,0,0,2,10651,0,0,2665,0,0,8746,0,0
3,95,412254437,412,0,14640,23291384,23,0,1596925,1,0,6886775,6,0
3,20,366971877,366,0,13039,21104336,21,0,1417984,1,0,4373413,4,0
3,78,27101031,27,0,955,1549481,1,0,108186,0,0,393135,0,0
3,73,33885526,33,0,1208,1937817,1,0,133137,0,0,371188,0,0
3,90,81548691,81,0,2914,4697987,4,0,323693,0,0,1040099,1,0
3,144,12022022,12,0,407,697554,0,0,46805,0,0,276485,0,0
3,156,17651975,17,0,619,1016893,1,0,73881,0,0,184021,0,0
