Netid,Fid,DiffLUDB,DiffLUDB (ms),DiffLUDB (min),#SubTandems,objFunc Derivation (aggr ns),objFunc Derivation (aggr ms),objFunc Derivation (aggr min),NLopt wrapper (aggr ns),NLopt wrapper (aggr ms),NLopt wrapper (aggr min),NLP (aggr ns),NLP (aggr ms),NLP (aggr min)
1,0,11454549,11,0,1,6708521,6,0,6863,0,0,2204,0,0
1,16,7404822,7,0,2,985409,0,0,1375874,1,0,285788,0,0
1,13,7696924,7,0,5,865140,0,0,22002,0,0,562270,0,0
1,1,563412,0,0,1,139553,0,0,2575,0,0,341,0,0
1,5,2172717,2,0,3,294494,0,0,10390,0,0,86163,0,0
1,12,491938,0,0,1,113995,0,0,2084,0,0,320,0,0
1,9,14679680,14,0,17,2560987,2,0,114718,0,0,941785,0,0
1,7,745496,0,0,1,133913,0,0,9698,0,0,57549,0,0
1,10,1319568,1,0,3,211699,0,0,10239,0,0,66727,0,0
1,8,975088,0,0,1,140716,0,0,9227,0,0,57999,0,0
1,2,48161,0,0,0,0,0,0,0,0,0,0,0,0
1,6,309214,0,0,1,56657,0,0,901,0,0,391,0,0
1,15,32011,0,0,0,0,0,0,0,0,0,0,0,0
1,14,2296681,2,0,4,379225,0,0,32402,0,0,239681,0,0
1,11,2045487,2,0,5,348236,0,0,44736,0,0,173215,0,0
1,4,1357810,1,0,2,182185,0,0,10900,0,0,123873,0,0
1,3,2108526,2,0,5,285520,0,0,27191,0,0,189487,0,0
2,7,2285619,2,0,9,305356,0,0,20137,0,0,84290,0,0
2,12,12627752,12,0,50,2096508,2,0,104998,0,0,461702,0,0
2,31,2417719,2,0,14,450489,0,0,27482,0,0,129074,0,0
2,4,7836136,7,0,43,1242673,1,0,90826,0,0,486671,0,0
2,21,4342429,4,0,30,761900,0,0,43055,0,0,171708,0,0
2,14,2501187,2,0,19,436624,0,0,38383,0,0,183835,0,0
2,16,1689676,1,0,14,255754,0,0,26781,0,0,140052,0,0
2,5,3815905,3,0,5,270290,0,0,19066,0,0,111269,0,0
2,1,1251840,1,0,10,184708,0,0,8084,0,0,3267,0,0
2,32,7654533,7,0,52,1007994,1,0,100341,0,0,580360,0,0
2,2,11136089,11,0,85,1544332,1,0,168249,0,0,1073113,1,0
2,24,2757018,2,0,27,435570,0,0,78606,0,0,226791,0,0
2,27,3352882,3,0,2,59633,0,0,24295,0,0,58631,0,0
2,29,2270201,2,0,16,170310,0,0,15579,0,0,70764,0,0
2,11,942327,0,0,10,119345,0,0,11523,0,0,51366,0,0
2,10,2948270,2,0,22,317457,0,0,36700,0,0,197511,0,0
2,25,2389105,2,0,27,322478,0,0,41830,0,0,218690,0,0
2,28,678629,0,0,11,71774,0,0,1334,0,0,381,0,0
2,3,2498501,2,0,25,469474,0,0,45528,0,0,480025,0,0
2,13,845304,0,0,10,105761,0,0,17982,0,0,89380,0,0
2,19,709849,0,0,10,88027,0,0,9276,0,0,31352,0,0
2,26,1898159,1,0,25,280169,0,0,41580,0,0,160213,0,0
2,9,5628493,5,0,57,736996,0,0,68547,0,0,352616,0,0
