Netid,Fid,DiffLUDB,DiffLUDB (ms),DiffLUDB (min),#SubTandems,objFunc Derivation (aggr ns),objFunc Derivation (aggr ms),objFunc Derivation (aggr min),NLopt wrapper (aggr ns),NLopt wrapper (aggr ms),NLopt wrapper (aggr min),NLP (aggr ns),NLP (aggr ms),NLP (aggr min)
1,0,12111981,12,0,1,6944719,6,0,6863,0,0,2375,0,0
1,16,8475363,8,0,2,1004906,1,0,1913483,1,0,463821,0,0
1,13,7791531,7,0,5,832954,0,0,22303,0,0,568185,0,0
1,1,624302,0,0,1,104547,0,0,2194,0,0,330,0,0
1,5,2064696,2,0,3,284484,0,0,10369,0,0,88126,0,0
1,12,674887,0,0,1,80221,0,0,2064,0,0,331,0,0
1,9,13878358,13,0,17,2439209,2,0,110879,0,0,960934,0,0
1,7,759387,0,0,1,142388,0,0,8115,0,0,60073,0,0
1,10,1237854,1,0,3,200025,0,0,9659,0,0,67777,0,0
1,8,1035514,1,0,1,143289,0,0,8186,0,0,58600,0,0
1,2,71124,0,0,0,0,0,0,0,0,0,0,0,0
1,6,304091,0,0,1,40827,0,0,882,0,0,370,0,0
1,15,63689,0,0,0,0,0,0,0,0,0,0,0,0
1,14,2164073,2,0,4,337725,0,0,31669,0,0,241052,0,0
1,11,2018239,2,0,5,322165,0,0,50866,0,0,170519,0,0
1,4,1267349,1,0,2,213942,0,0,10499,0,0,127700,0,0
1,3,1923271,1,0,5,275937,0,0,25448,0,0,179597,0,0
2,7,2318975,2,0,9,313999,0,0,23234,0,0,115388,0,0
2,12,12309461,12,0,50,1909117,1,0,170459,0,0,477856,0,0
2,31,2789107,2,0,14,488808,0,0,27993,0,0,127940,0,0
2,4,7615919,7,0,43,1196796,1,0,90109,0,0,479860,0,0
2,21,4184258,4,0,30,669980,0,0,41856,0,0,188375,0,0
2,14,2280922,2,0,19,359083,0,0,38233,0,0,185336,0,0
2,16,1612718,1,0,14,250640,0,0,25810,0,0,163116,0,0
2,5,3322818,3,0,5,143610,0,0,15979,0,0,62037,0,0
2,1,1341980,1,0,10,150053,0,0,8585,0,0,3136,0,0
2,32,6779349,6,0,52,958844,0,0,95918,0,0,576654,0,0
2,2,11980515,11,0,85,1501386,1,0,155404,0,0,1059725,1,0
2,24,2801800,2,0,27,421771,0,0,76704,0,0,229541,0,0
2,27,2989403,2,0,2,56366,0,0,20199,0,0,61645,0,0
2,29,1220392,1,0,16,154047,0,0,10692,0,0,59232,0,0
2,11,808157,0,0,10,119725,0,0,9908,0,0,49512,0,0
2,10,2663090,2,0,22,291479,0,0,35665,0,0,193344,0,0
2,25,2296282,2,0,27,363563,0,0,41277,0,0,220415,0,0
2,28,705715,0,0,11,73307,0,0,1342,0,0,701,0,0
2,3,2333130,2,0,25,294691,0,0,42060,0,0,392756,0,0
2,13,846188,0,0,10,113058,0,0,16322,0,0,62077,0,0
2,19,724971,0,0,10,91452,0,0,9639,0,0,31770,0,0
2,26,1922369,1,0,25,305342,0,0,40980,0,0,156162,0,0
2,9,5111328,5,0,57,729536,0,0,68793,0,0,321706,0,0
2,18,2728483,2,0,22,383300,0,0,36679,0,0,150240,0,0
2,8,1362628,1,0,17,193085,0,0,10445,0,0,32111,0,0
2,17,845097,0,0,9,123663,0,0,9347,0,0,31499,0,0
2,22,6840474,6,0,65,1016997,1,0,88469,0,0,401994,0,0
2,0,4791356,4,0,50,616880,0,0,69680,0,0,239188,0,0
2,6,3159873,3,0,34,397789,0,0,22401,0,0,82744,0,0
2,20,8862701,8,0,89,1167203,1,0,97529,0,0,695593,0,0
2,15,4885824,4,0,52,663958,0,0,46058,0,0,273454,0,0
2,23,2485176,2,0,27,573108,0,0,35926,0,0,122510,0,0
2,30,1969087,1,0,17,282451,0,0,20358,0,0,96711,0,0
3,40,291768,0,0,1,69741,0,0,461,0,0,310,0,0
3,7,109796,0,0,1,17964,0,0,190,0,0,80,0,0
3,61,604351403,604,0,9417,48700368,48,0,2736715,2,0,10425780,10,0
3,71,419648,0,0,12,20278,0,0,420,0,0,291,0,0
3,87,254645263,254,0,8583,15341248,15,0,979660,0,0,4877725,4,0
3,44,23538937,23,0,778,1449784,1,0,106982,0,0,500719,0,0
3,124,22091019,22,0,748,1331548,1,0,84511,0,0,464146,0,0
3,120,239402843,239,0,7956,14171366,14,0,923938,0,0,4546524,4,0
3,50,440873066,440,0,12559,27320860,27,0,1597535,1,0,7134946,7,0
3,196,34585,0,0,1,3125,0,0,71,0,0,20,0,0
3,159,8301898,8,0,281,506722,0,0,37474,0,0,159611,0,0
3,117,92459192,92,0,3237,5600090,5,0,358633,0,0,1608445,1,0
3,179,17947057,17,0,472,841863,0,0,59126,0,0,300864,0,0
3,56,8559892,8,0,303,504492,0,0,30765,0,0,123083,0,0
3,152,549642,0,0,19,37701,0,0,671,0,0,481,0,0
3,65,1101860099,1101,0,35228,66380298,66,0,4081483,4,0,17852063,17,0
3,135,839311855,839,0,29259,51167187,51,0,3311659,3,0,12801938,12,0
3,86,486653944,486,0,16870,29034036,29,0,1893336,1,0,9347866,9,0
3,166,16674488,16,0,593,1008988,1,0,64405,0,0,213662,0,0
3,110,76316773,76,0,2679,4506524,4,0,302344,0,0,1115241,1,0
3,162,421651876,421,0,14707,24796324,24,0,1646625,1,0,7462201,7,0
3,53,166382,0,0,2,13204,0,0,2836,0,0,14657,0,0
3,62,34214,0,0,1,2665,0,0,70,0,0,20,0,0
3,59,5042647,5,0,172,297771,0,0,24650,0,0,80390,0,0
3,26,188277952,188,0,6445,11227953,11,0,768102,0,0,2872832,2,0
3,91,18095646,18,0,608,1099798,1,0,79125,0,0,256309,0,0
3,98,1907307229,1907,0,66426,112847505,112,0,7458127,7,0,27387730,27,0
3,8,6587418,6,0,229,395060,0,0,27327,0,0,68832,0,0
3,18,368262281,368,0,12886,22006316,22,0,1398334,1,0,4639579,4,0
