Netid,Fid,DiffLUDB
1,0,0.6412560042556942
1,16,1.8599550856074403
1,13,1.857844709602084
1,1,0.8265598436539354
1,5,1.6126418638117344
1,12,0.8265598436539354
1,9,2.7461050575081423
1,7,0.9262451421015344
1,10,1.6126418638117344
1,8,0.9262451421015344
1,2,0.8752064461240441
1,6,0.8950383449855422
1,15,0.6633280045467382
1,14,2.0440308260850717
1,11,1.123407718716251
1,4,1.9357073571908021
1,3,1.123407718716251
2,21,2.4343119170085648
2,22,3.8101395523879873
2,10,2.2253417278337935
2,24,3.5524754052848144
2,26,3.4026705902291448
2,2,4.667752629615287
2,8,2.6218858128937863
2,17,1.9193981413705121
2,3,3.4026705902291448
2,20,4.90912664613817
2,14,2.275389497975703
2,7,1.4436085458465608
2,12,3.287083538536617
2,13,2.0010878326912485
2,6,4.063439560111957
2,0,3.287083538536617
2,25,3.018968698357463
2,15,3.9263633730212013
2,27,1.171999061705013
2,23,2.234967159018365
2,31,1.507124117651514
2,1,1.00233367563801
2,16,1.6223292861753114
2,28,1.3072028827477529
2,30,2.0998487445879923
2,32,3.6144185428682114
2,9,3.5807334424170554
2,4,3.0605910836980694
2,29,2.8505149315536293
2,18,2.2253417278337935
2,11,2.2235130757437043
2,5,1.3966021368641928
2,19,1.6473667858489012
3,135,17.61310311921099
3,13,4.438807202911419
3,22,10.170723493475737
3,145,4.108834893476859
3,16,6.641111919428071
3,160,2.601023751406154
3,177,2.1758425273058957
3,186,4.509502731824939
3,207,6.203662252610281
3,204,13.635884042405113
3,143,7.911098468469003
3,28,3.4664879338290286
3,181,18.63494561996503
3,91,6.503358933659347
3,168,7.206024502366531
3,55,7.242735928541033
3,52,14.005210949851746
3,23,4.852417508506651
3,132,14.636365428896427
3,121,8.492091329334745
3,35,0.836616380783526
3,192,4.055893221522839
3,74,5.492136104462745
3,171,0.836616380783526
3,212,9.55664343767736
3,61,10.509121535730603
3,190,5.170760760139902
3,108,5.6892455413792975
3,226,3.1271411788761325
3,187,3.7325913448485366
3,98,21.129903348216256
3,179,5.097572898863488
3,146,11.368471341894478
3,138,11.235940344332585
3,59,3.8583600184301963
3,133,8.433150798287393
3,214,7.851103747149558
3,113,11.724989023368806
3,38,11.787501385285513
3,26,8.80666579996517
3,130,10.79370362458772
3,206,6.2698144217394765
3,128,5.594168587515662
3,213,7.892710496064542
3,25,6.332804770279582
3,222,6.897575246504353
3,40,0.9426117930166457
3,159,5.211972558659716
3,166,5.922993041834184
3,225,4.335569365095919
3,31,3.9519799866424092
3,161,13.66301883743491
3,147,1.4165070349472662
3,220,3.7862625503185137
3,95,15.738337259602291
3,203,6.990959981339811
3,195,2.5374670294831643
3,196,0.8196792982116715
3,46,5.443698238095911
3,18,9.011868419829932
3,218,4.433641595860699
3,82,7.206024502366531
3,129,5.281553726775587
3,122,10.274745689987311
3,84,1.8043466757064508
3,101,4.92158404663475
3,41,7.996707281508637
3,154,4.576798592661403
3,58,4.1034702368015195
3,9,5.733041031162946
3,157,5.211972558659716
3,4,8.034744991553076
3,65,17.748821588342384
3,21,0.836616380783526
3,88,4.63309295616905
3,2,1.4455154930847136
3,164,5.506869776300683
3,48,14.38664462776207
3,12,4.881233565175136
3,219,8.492091329334745
3,156,6.3493721396853475
3,72,4.051067189816967
3,229,3.506110711296622
3,169,13.639557652768879
3,79,7.8182204159696695
3,94,12.11366194441528
3,32,5.807425227501115
3,170,2.9573881744575714
3,44,7.007612374220395
3,66,5.344257067269892
3,149,14.523304269378368
3,224,4.166307090875378
3,71,1.4165070349472662
3,198,3.0120471360256245
3,15,6.783783570519844
3,7,0.9049292697065677
3,62,0.9426117930166457
3,137,7.192783154687084
3,199,4.96523078703794
3,37,2.431847448599408
3,105,2.9658761654979795
3,43,5.506869776300683
3,125,4.033128845368759
3,142,4.055893221522839
3,215,9.571656241207176
3,200,12.836935221881117
3,87,11.193369340322063
3,165,0.9856220558874178
3,205,5.047176194415992
3,3,6.797839182734045
3,210,5.79840198213357
3,167,8.874679858168578
3,126,4.05098830398776
3,36,7.15752082355328
3,209,7.453330752800267
3,85,10.272014940679833
3,185,11.692478053728498
3,193,15.20845109147431
3,131,17.310942489615147
3,211,0.5463279162301368
3,76,1.3831437805713758
3,111,10.801048564358867
3,109,8.87820439851551
3,45,9.392576350448124
3,92,4.840005157882337
3,189,7.214037039888545
3,17,2.9079406510915273
3,148,5.5089079821846205
3,0,5.284604186386216
3,34,1.7489335412912916
3,134,17.33375770734255
3,150,6.585075192871158
3,139,11.939203010558781
3,151,4.031383405339551
3,57,12.989939587310204
3,19,4.529965098463001
3,42,16.668536808344157
3,110,7.208181779538955
3,67,5.544026793602502
3,172,1.2235387940417486
3,97,11.939203010558781
3,184,7.066488204306214
3,217,10.79370362458772
3,1,9.40313007593867
3,188,10.178789609444877
3,104,8.37744483348018
3,93,7.406023592952203
3,81,7.324984564940518
3,194,5.506869776300683
3,124,6.803452326163584
3,80,7.152768175101557
3,158,2.424231133274081
3,112,7.09918225181922
3,178,4.709527048807097
3,114,3.1271411788761325
3,100,1.7990057638687538
3,77,2.7709297836639784
3,183,4.330315394085847
3,208,8.943679087729725
3,75,7.094833398012471
3,120,9.167156583120546
3,20,11.170927140629654
3,197,11.446026631549998
3,47,7.815995742532069
3,73,5.849441859801088
3,173,4.529965098463001
3,83,15.20845109147431
3,163,0.7331811381801726
3,116,6.038789894450183
3,68,5.849441859801088
3,10,4.335569365095919
3,103,4.852417508506651
3,117,7.877408265954865
3,49,0.8741285454902029
3,118,2.9320423766309944
3,50,14.368933865070307
3,182,6.644414660427328
3,56,4.208527840300913
3,53,1.2929061532472501
3,39,9.680343364937208
3,60,6.503358933659347
3,54,9.40313007593867
3,140,0.7331811381801726
3,30,5.169114103108534
3,162,13.040985054088928
3,119,7.877408265954865
3,102,7.558861573450701
3,115,8.183843268304363
3,155,4.340742590221276
3,175,12.755059313037162
3,228,6.783783570519844
3,70,7.208181779538955
3,96,10.526263748772227
3,136,19.600071334667156
3,174,10.638451330161224
3,141,7.284096215845561
3,14,6.293256108935322
3,223,2.5886960866372206
3,78,5.531846136422839
3,63,11.373324336846515
3,90,7.967893542076754
3,123,10.393249368704867
3,6,5.733041031162946
3,127,2.060780146468766
3,69,4.820700603198024
3,201,4.152566205372327
3,152,0.8686326538585615
3,11,6.483570690992393
3,24,7.100108899697773
3,51,4.898582453659098
3,86,13.753096641072736
3,153,2.290683794907031
3,64,10.509121535730603
3,5,15.116749075488679
3,33,8.06287737162774
3,106,7.877408265954865
3,180,5.843615471835026
3,202,8.201167904142704
3,27,4.801171584005259
3,191,11.235940344332585
3,216,1.9830807808607893
3,176,11.939203010558781
3,144,5.443698238095911
3,221,5.331433656029076
3,89,5.268065012596579
3,99,9.81685892276411
3,107,7.595934326659427
3,29,10.638451330161224
3,227,12.98085309093547
3,8,4.031383405339551
5,9,1.8427594783939494
5,2,1.8835206469904826
5,7,1.7346016337515469
5,1,1.268073873336043
5,12,1.7343287232934337
5,13,2.455529101279706
5,11,1.2689375501504867
5,5,2.7966885068684597
5,0,1.199208569776097
5,15,1.3187711297506894
5,4,1.2513413723522144
5,14,0.7869187366242598
5,16,1.123170977845781
5,6,1.3187711297506894
5,3,1.0725212786255887
5,10,1.410387638765081
5,8,1.7906359277793387
6,26,2.291252622652083
6,11,2.2989550774026384
6,5,1.971690468135678
6,17,1.8306915329442368
6,8,0.991740997524211
6,4,1.5100881743310237
6,13,1.4997217988993714
6,19,1.7514555809027728
6,24,1.4912655481811938
6,16,4.446943680405526
6,14,2.431685578230917
6,2,1.4217647209049513
6,3,1.8306915329442368
6,0,3.3532498874037655
6,20,1.7922911522667584
6,9,0.5856638026523616
