Netid,Fid,DiffLUDB,DiffLUDB (ms),DiffLUDB (min),#SubTandems,objFunc Derivation (aggr ns),objFunc Derivation (aggr ms),objFunc Derivation (aggr min),NLopt wrapper (aggr ns),NLopt wrapper (aggr ms),NLopt wrapper (aggr min),NLP (aggr ns),NLP (aggr ms),NLP (aggr min)
1,1,38402,0,0,1,10490,0,0,651,0,0,20,0,0
1,9,2498329,2,0,17,105987,0,0,26258,0,0,1643668,1,0
1,6,24215,0,0,1,2294,0,0,30,0,0,20,0,0
1,12,26901,0,0,1,4689,0,0,190,0,0,20,0,0
1,13,438132,0,0,5,23875,0,0,5500,0,0,240752,0,0
1,16,166553,0,0,2,15459,0,0,4148,0,0,49713,0,0
1,15,5220,0,0,0,0,0,0,0,0,0,0,0,0
1,5,126909,0,0,3,13585,0,0,2916,0,0,24746,0,0
1,2,3606,0,0,0,0,0,0,0,0,0,0,0,0
1,7,98635,0,0,1,6532,0,0,2385,0,0,38001,0,0
1,3,217568,0,0,5,20228,0,0,5940,0,0,47059,0,0
1,4,280246,0,0,2,14418,0,0,3216,0,0,171091,0,0
1,0,20729,0,0,1,2245,0,0,30,0,0,30,0,0
1,14,251592,0,0,4,21451,0,0,7562,0,0,76184,0,0
1,10,119554,0,0,3,11822,0,0,2695,0,0,24726,0,0
1,11,208010,0,0,5,19537,0,0,5870,0,0,45908,0,0
1,8,88877,0,0,1,5861,0,0,2525,0,0,37300,0,0
2,17,238438,0,0,9,20370,0,0,3916,0,0,32461,0,0
2,14,651903,0,0,19,46746,0,0,7915,0,0,217788,0,0
2,29,506821,0,0,16,33584,0,0,3698,0,0,176471,0,0
2,18,1069347,1,0,22,59161,0,0,10331,0,0,498936,0,0
2,13,303380,0,0,10,23153,0,0,4990,0,0,72726,0,0
2,27,66215,0,0,2,6602,0,0,2434,0,0,8055,0,0
2,31,342253,0,0,14,28044,0,0,4938,0,0,62809,0,0
2,0,1664374,1,0,50,108584,0,0,18213,0,0,562236,0,0
2,30,2026303,2,0,17,47066,0,0,6802,0,0,450164,0,0
2,10,1107399,1,0,22,61135,0,0,13234,0,0,505049,0,0
2,8,351850,0,0,17,28344,0,0,3757,0,0,32932,0,0
2,24,771057,0,0,27,59375,0,0,13163,0,0,191097,0,0
2,1,170109,0,0,10,15780,0,0,250,0,0,241,0,0
2,11,406333,0,0,10,23916,0,0,3656,0,0,174447,0,0
2,16,359986,0,0,14,28654,0,0,5850,0,0,67777,0,0
2,19,269025,0,0,10,21166,0,0,3327,0,0,34495,0,0
2,15,10627618,10,0,52,120738,0,0,13695,0,0,9404180,9,0
2,23,676139,0,0,27,56004,0,0,10280,0,0,130785,0,0
2,2,10609766,10,0,85,211401,0,0,30576,0,0,8504174,8,0
2,12,1661860,1,0,50,107754,0,0,18806,0,0,565043,0,0
2,21,1678881,1,0,30,65561,0,0,7475,0,0,1002613,1,0
2,32,2375669,2,0,52,120159,0,0,19106,0,0,1113639,1,0
2,4,1610182,1,0,43,101461,0,0,18603,0,0,588801,0,0
2,5,149119,0,0,5,12263,0,0,5881,0,0,29877,0,0
2,22,2723382,2,0,65,151300,0,0,25997,0,0,1268710,1,0
2,28,210726,0,0,11,15527,0,0,260,0,0,270,0,0
2,7,192140,0,0,9,16100,0,0,3307,0,0,8936,0,0
2,26,841349,0,0,25,59637,0,0,12552,0,0,283722,0,0
2,6,1430405,1,0,34,70249,0,0,7427,0,0,685476,0,0
2,20,11271787,11,0,89,203550,0,0,28806,0,0,9245335,9,0
2,9,3329991,3,0,57,142879,0,0,20469,0,0,1948979,1,0
2,3,869011,0,0,25,60603,0,0,13083,0,0,286339,0,0
2,25,724400,0,0,27,56625,0,0,12483,0,0,163395,0,0
3,107,171049958,171,0,5353,8510681,8,0,620343,0,0,22921741,22,0
3,57,513595577,513,0,15534,24245329,24,0,1679595,1,0,88384720,88,0
3,160,15225589,15,0,462,723226,0,0,50227,0,0,2592403,2,0
3,157,8794066,8,0,281,448516,0,0,36361,0,0,1045765,1,0
3,5,759693905,759,0,22093,34271624,34,0,2364497,2,0,157354122,157,0
3,149,642747120,642,0,16644,26281838,26,0,1793807,1,0,187848644,187,0
3,2,160742,0,0,2,12284,0,0,3025,0,0,26230,0,0
3,141,42255986,42,0,1259,2017326,2,0,148354,0,0,7490823,7,0
3,136,1614108968,1614,0,50053,78059699,78,0,5421056,5,0,249413965,249,0
3,39,72215702,72,0,2235,3498921,3,0,259886,0,0,10090175,10,0
3,84,720312,0,0,28,39845,0,0,712,0,0,672,0,0
3,80,49561048,49,0,1414,2168387,2,0,132429,0,0,11820754,11,0
3,75,62466391,62,0,2011,3162855,3,0,235444,0,0,7671043,7,0
3,12,7428214,7,0,97,182419,0,0,15980,0,0,4395632,4,0
3,171,45235,0,0,2,3978,0,0,70,0,0,40,0,0
3,154,10078808,10,0,337,536555,0,0,36207,0,0,914495,0,0
3,173,25042715,25,0,615,990023,0,0,72490,0,0,7947057,7,0
3,109,157829633,157,0,3150,4938224,4,0,328741,0,0,70080005,70,0
3,181,902520940,902,0,29065,45399946,45,0,3205826,3,0,109785732,109,0
3,40,31850,0,0,1,2975,0,0,20,0,0,30,0,0
3,54,144831125,144,0,1775,2823413,2,0,212326,0,0,96086450,96,0
3,139,798190839,798,0,17130,27005288,27,0,1830467,1,0,329456555,329,0
3,178,15738211,15,0,473,748727,0,0,54837,0,0,2671947,2,0
3,199,17442822,17,0,538,840853,0,0,54755,0,0,3025926,3,0
3,167,88285876,88,0,2688,4205315,4,0,286065,0,0,15014418,15,0
3,76,1243213,1,0,42,71688,0,0,7364,0,0,82964,0,0
3,124,30353926,30,0,748,1206665,1,0,81454,0,0,8426704,8,0
3,108,40234041,40,0,610,1023349,1,0,84233,0,0,22686376,22,0
3,17,6179569,6,0,20,57037,0,0,7255,0,0,5362946,5,0
3,138,298031096,298,0,8293,13129495,13,0,904426,0,0,71122977,71,0
3,11,21236473,21,0,664,1073253,1,0,82836,0,0,2839784,2,0
3,172,215364,0,0,1,9618,0,0,2875,0,0,87905,0,0
3,134,655434590,655,0,20938,33948462,33,0,2314442,2,0,83262075,83,0
3,71,315131,0,0,12,17653,0,0,330,0,0,240,0,0
3,56,9392359,9,0,303,463966,0,0,29448,0,0,1234956,1,0
3,112,42315258,42,0,1264,2023216,2,0,151159,0,0,7276114,7,0
3,50,394191717,394,0,12559,19698018,19,0,1397267,1,0,49213424,49,0
3,137,67214583,67,0,2069,3235409,3,0,224573,0,0,11270742,11,0
3,217,110804084,110,0,3344,5336898,5,0,390768,0,0,17810791,17,0
3,14,141515732,141,0,3942,6255811,6,0,423849,0,0,33977512,33,0
3,118,1339474,1,0,45,71623,0,0,6902,0,0,65255,0,0
3,131,904192262,904,0,28879,45179597,45,0,3145360,3,0,115479807,115,0
3,95,514860127,514,0,14640,22719329,22,0,1567064,1,0,116022026,116,0
3,200,329574948,329,0,10550,16376590,16,0,1128308,1,0,43052216,43,0
3,126,17464951,17,0,607,942960,0,0,67831,0,0,1161679,1,0
3,135,907026815,907,0,29259,45704004,45,0,3176629,3,0,107974312,107,0
3,191,298168558,298,0,8293,13168151,13,0,895899,0,0,72364592,72,0
3,201,10782198,10,0,342,547002,0,0,40973,0,0,1332459,1,0
3,127,388288,0,0,12,21822,0,0,3276,0,0,35837,0,0
3,101,31849624,31,0,879,1429916,1,0,85723,0,0,7462708,7,0
3,164,29111905,29,0,746,1181089,1,0,81802,0,0,8559634,8,0
3,6,94850758,94,0,2700,4288137,4,0,292866,0,0,21316187,21,0
3,202,122769726,122,0,1748,2776420,2,0,201566,0,0,73865054,73,0
3,31,4089365,4,0,60,115710,0,0,8947,0,0,2196352,2,0
3,30,37901332,37,0,1208,1873783,1,0,133217,0,0,4941120,4,0
3,86,676431908,676,0,16870,26693727,26,0,1814757,1,0,217092281,217,0
3,35,48271,0,0,2,4409,0,0,50,0,0,50,0,0
3,196,22582,0,0,1,1873,0,0,30,0,0,20,0,0
3,3,67127151,67,0,2010,3163293,3,0,219119,0,0,11580063,11,0
3,38,303969186,303,0,9670,15156614,15,0,1086241,1,0,39126289,39,0
3,165,24937,0,0,1,2545,0,0,20,0,0,30,0,0
3,117,105496141,105,0,3237,5033075,5,0,345537,0,0,18129277,18,0
3,215,157277619,157,0,1775,2823925,2,0,212746,0,0,107349979,107,0
3,222,59768507,59,0,1824,2839827,2,0,203714,0,0,10488359,10,0
3,77,2422277,2,0,40,82335,0,0,7956,0,0,1090087,1,0
3,133,225965439,225,0,6414,10114800,10,0,697816,0,0,50339510,50,0
3,18,461054263,461,0,12886,20514578,20,0,1389416,1,0,108394681,108,0
3,204,636380522,636,0,17238,27282543,27,0,1843050,1,0,164955144,164,0
3,176,797582525,797,0,17130,27006079,27,0,1823883,1,0,331439403,331,0
3,211,77806,0,0,2,4629,0,0,60,0,0,60,0,0
3,183,15660947,15,0,473,745997,0,0,55658,0,0,2678014,2,0
3,205,31866465,31,0,879,1410530,1,0,84140,0,0,7554731,7,0
3,1,145540058,145,0,1775,2827379,2,0,205072,0,0,96881080,96,0
3,148,22432737,22,0,445,713344,0,0,51246,0,0,10086716,10,0
3,184,102976072,102,0,2980,4681566,4,0,321286,0,0,22208591,22,0
3,91,19447274,19,0,608,974897,0,0,71977,0,0,2599866,2,0
3,221,17003287,17,0,549,879244,0,0,67384,0,0,1867945,1,0
3,226,5124018,5,0,62,122258,0,0,8837,0,0,3260118,3,0
3,122,60824822,60,0,1743,2758071,2,0,200010,0,0,12206192,12,0
3,59,5693106,5,0,172,276696,0,0,21151,0,0,905469,0,0
3,82,93658833,93,0,2917,4601571,4,0,324905,0,0,13710164,13,0
3,103,8677999,8,0,271,431985,0,0,32431,0,0,1128135,1,0
3,175,948865305,948,0,22712,35989336,35,0,2427702,2,0,326530785,326,0
3,88,33454616,33,0,978,1571987,1,0,122706,0,0,6210981,6,0
3,177,1011478,1,0,16,41290,0,0,6331,0,0,410079,0,0
3,24,40680339,40,0,1232,1942618,1,0,141082,0,0,5582814,5,0
3,187,11411028,11,0,277,449745,0,0,31040,0,0,3759417,3,0
3,44,26491417,26,0,778,1277278,1,0,103264,0,0,4719855,4,0
3,143,57749359,57,0,1321,2044182,2,0,119108,0,0,22288504,22,0
3,55,29125731,29,0,738,1187111,1,0,81793,0,0,8684742,8,0
3,203,21100888,21,0,504,817024,0,0,49735,0,0,7025705,7,0
3,140,95669,0,0,2,3907,0,0,71,0,0,40,0,0
3,68,37857580,37,0,1208,1887430,1,0,132779,0,0,4919905,4,0
3,29,113860754,113,0,3283,5176648,5,0,373301,0,0,22853277,22,0
3,151,6953031,6,0,229,364976,0,0,25845,0,0,687061,0,0
3,170,7430848,7,0,242,381907,0,0,30767,0,0,743857,0,0
3,213,112748405,112,0,1722,2742335,2,0,187593,0,0,65481772,65,0
3,74,12217622,12,0,348,563371,0,0,42121,0,0,2482127,2,0
3,198,2053835,2,0,54,97504,0,0,8397,0,0,559178,0,0
3,146,301491247,301,0,8458,13387563,13,0,920536,0,0,70472963,70,0
3,34,1219599,1,0,42,69345,0,0,7224,0,0,81624,0,0
3,152,504357,0,0,19,26851,0,0,471,0,0,470,0,0
3,223,2538104,2,0,19,52828,0,0,7355,0,0,1774049,1,0
3,46,21652765,21,0,407,672940,0,0,47441,0,0,10092965,10,0
3,197,586859930,586,0,16126,26731749,26,0,1751602,1,0,145153706,145,0
3,158,403217,0,0,12,23765,0,0,3586,0,0,43553,0,0
