Netid,Fid,DiffLUDB,DiffLUDB (ms),DiffLUDB (min),#SubTandems,objFunc Derivation (aggr ns),objFunc Derivation (aggr ms),objFunc Derivation (aggr min),NLopt wrapper (aggr ns),NLopt wrapper (aggr ms),NLopt wrapper (aggr min),NLP (aggr ns),NLP (aggr ms),NLP (aggr min)
1,0,11897339,11,0,1,6961279,6,0,7213,0,0,2234,0,0
1,16,7572076,7,0,2,993747,0,0,1435138,1,0,267393,0,0
1,13,7864948,7,0,5,879154,0,0,24515,0,0,551908,0,0
1,1,582996,0,0,1,108134,0,0,13465,0,0,401,0,0
1,5,2252675,2,0,3,321134,0,0,10739,0,0,92054,0,0
1,12,500812,0,0,1,104496,0,0,2335,0,0,360,0,0
1,9,14590432,14,0,17,2486653,2,0,115238,0,0,939176,0,0
1,7,760760,0,0,1,152727,0,0,8837,0,0,59492,0,0
1,10,1320974,1,0,3,218862,0,0,11372,0,0,69008,0,0
1,8,747426,0,0,1,120466,0,0,8236,0,0,59772,0,0
1,2,53421,0,0,0,0,0,0,0,0,0,0,0,0
1,6,350389,0,0,1,74379,0,0,892,0,0,371,0,0
1,15,30898,0,0,0,0,0,0,0,0,0,0,0,0
1,14,2806426,2,0,4,379025,0,0,31818,0,0,242065,0,0
1,11,2049875,2,0,5,341802,0,0,47129,0,0,168977,0,0
1,4,1867271,1,0,2,182003,0,0,11972,0,0,327416,0,0
1,3,2100860,2,0,5,306526,0,0,32482,0,0,201619,0,0
2,7,2290837,2,0,9,352923,0,0,23162,0,0,103595,0,0
2,12,11174892,11,0,50,1847741,1,0,113864,0,0,452636,0,0
2,31,2566896,2,0,14,532131,0,0,29114,0,0,120247,0,0
2,4,7520791,7,0,43,1213843,1,0,88044,0,0,442882,0,0
2,21,4449787,4,0,30,689068,0,0,41223,0,0,176868,0,0
2,14,2557287,2,0,19,391768,0,0,38101,0,0,175019,0,0
2,16,1617321,1,0,14,252794,0,0,26089,0,0,152988,0,0
2,5,3677164,3,0,5,152466,0,0,23492,0,0,100370,0,0
2,1,1189596,1,0,10,174728,0,0,7756,0,0,3045,0,0
2,32,6841784,6,0,52,1002643,1,0,104655,0,0,545248,0,0
2,2,10739934,10,0,85,1446754,1,0,141269,0,0,1090314,1,0
2,24,5405722,5,0,27,423696,0,0,70422,0,0,224422,0,0
2,27,388821,0,0,2,46177,0,0,11492,0,0,45866,0,0
2,29,1358244,1,0,16,160791,0,0,11573,0,0,59011,0,0
2,11,847594,0,0,10,125926,0,0,9940,0,0,48411,0,0
2,10,2785958,2,0,22,293755,0,0,36136,0,0,187353,0,0
2,25,2289435,2,0,27,361146,0,0,40971,0,0,214431,0,0
2,28,663237,0,0,11,71702,0,0,1314,0,0,501,0,0
2,3,2220736,2,0,25,296535,0,0,42341,0,0,409210,0,0
2,13,801447,0,0,10,109193,0,0,16864,0,0,67166,0,0
2,19,706288,0,0,10,92985,0,0,9279,0,0,30887,0,0
2,26,1904040,1,0,25,289152,0,0,42709,0,0,171796,0,0
2,9,5489591,5,0,57,807005,0,0,65709,0,0,317456,0,0
2,18,2577095,2,0,22,363183,0,0,35958,0,0,155036,0,0
2,8,1450377,1,0,17,198525,0,0,10318,0,0,54912,0,0
2,17,841512,0,0,9,138062,0,0,9446,0,0,45104,0,0
2,22,6877431,6,0,65,1185281,1,0,86839,0,0,385075,0,0
2,0,4688545,4,0,50,614155,0,0,70686,0,0,244629,0,0
2,6,3176362,3,0,34,398860,0,0,22619,0,0,79911,0,0
2,20,8909272,8,0,89,1261587,1,0,101178,0,0,702039,0,0
2,15,4835591,4,0,52,695429,0,0,45584,0,0,273443,0,0
2,23,2077115,2,0,27,294985,0,0,37360,0,0,121247,0,0
2,30,1828077,1,0,17,224562,0,0,20151,0,0,96621,0,0
3,40,193814,0,0,1,48201,0,0,961,0,0,251,0,0
3,7,91933,0,0,1,24526,0,0,200,0,0,91,0,0
3,61,568750490,568,0,9417,48343953,48,0,2866596,2,0,10207559,10,0
3,71,750611,0,0,12,46145,0,0,461,0,0,290,0,0
3,87,294926514,294,0,8583,18108259,18,0,1000022,1,0,5125144,5,0
3,44,26524731,26,0,778,1419668,1,0,110872,0,0,505153,0,0
3,124,21702785,21,0,748,1315049,1,0,86395,0,0,473878,0,0
3,120,230713842,230,0,7956,13727989,13,0,898287,0,0,4449120,4,0
3,50,426917800,426,0,12559,25967091,25,0,1523802,1,0,6977721,6,0
3,196,112481,0,0,1,2945,0,0,40,0,0,20,0,0
3,159,8093548,8,0,281,494169,0,0,36760,0,0,156706,0,0
3,117,90496820,90,0,3237,5462741,5,0,346674,0,0,1594189,1,0
3,179,13758177,13,0,472,832977,0,0,56504,0,0,295868,0,0
3,56,12351934,12,0,303,505006,0,0,31612,0,0,135139,0,0
3,152,528544,0,0,19,28507,0,0,660,0,0,451,0,0
3,65,1076835750,1076,0,35228,64750656,64,0,3912298,3,0,17137544,17,0
3,135,817706671,817,0,29259,49241284,49,0,3241214,3,0,12525932,12,0
3,86,474231229,474,0,16870,28263303,28,0,1809598,1,0,9130298,9,0
3,166,17938627,17,0,593,996114,0,0,64923,0,0,233781,0,0
3,110,74418150,74,0,2679,4361811,4,0,285409,0,0,1075297,1,0
3,162,412791058,412,0,14707,24125751,24,0,1587832,1,0,7292224,7,0
3,53,155683,0,0,2,12885,0,0,2855,0,0,13135,0,0
3,62,33173,0,0,1,2675,0,0,50,0,0,20,0,0
3,59,4901166,4,0,172,290240,0,0,20979,0,0,74659,0,0
3,26,180367403,180,0,6445,10614418,10,0,704039,0,0,2658631,2,0
3,91,17185772,17,0,608,1015361,1,0,73293,0,0,231758,0,0
3,98,1868454441,1868,0,66426,109840892,109,0,7177395,7,0,27436385,27,0
3,8,6407527,6,0,229,374148,0,0,26882,0,0,64903,0,0
3,18,360337637,360,0,12886,21497696,21,0,1345433,1,0,4471073,4,0
3,31,2014357,2,0,60,122670,0,0,8095,0,0,80490,0,0
3,16,33595255,33,0,1207,1972431,1,0,126711,0,0,383898,0,0
3,52,602454269,602,0,21558,35231175,35,0,2226259,2,0,9063840,9,0
3,104,43265205,43,0,1533,2588757,2,0,150331,0,0,800400,0,0
3,168,81496108,81,0,2917,4809024,4,0,310068,0,0,986493,0,0
3,33,75881610,75,0,2696,4489306,4,0,278863,0,0,992553,0,0
3,21,49363,0,0,2,4038,0,0,60,0,0,60,0,0
3,34,1171202,1,0,42,78045,0,0,7284,0,0,15564,0,0
3,41,57679597,57,0,1985,3329432,3,0,216882,0,0,767593,0,0
3,229,6626489,6,0,243,387825,0,0,27568,0,0,65139,0,0
3,105,908367,0,0,21,57700,0,0,6572,0,0,51728,0,0
3,215,50829890,50,0,1775,2946249,2,0,196484,0,0,1713471,1,0
3,9,75197775,75,0,2700,4488166,4,0,283641,0,0,917001,0,0
3,133,179191982,179,0,6414,11782452,11,0,669947,0,0,2175108,2,0
3,134,584303231,584,0,20938,34383695,34,0,2214775,2,0,6804850,6,0
3,158,373192,0,0,12,23554,0,0,3425,0,0,8285,0,0
3,115,65476168,65,0,2307,3811054,3,0,247095,0,0,755764,0,0
3,173,17422598,17,0,615,1041064,1,0,67624,0,0,254440,0,0
3,75,55828237,55,0,2011,3308269,3,0,222316,0,0,632252,0,0
3,25,6473039,6,0,207,400515,0,0,27366,0,0,168368,0,0
3,187,7825714,7,0,277,467895,0,0,29814,0,0,117700,0,0
3,192,14971530,14,0,547,882898,0,0,57016,0,0,143445,0,0
