Netid,Fid,DiffLUDB,DiffLUDB (ms),DiffLUDB (min),#SubTandems,objFunc Derivation (aggr ns),objFunc Derivation (aggr ms),objFunc Derivation (aggr min),NLopt wrapper (aggr ns),NLopt wrapper (aggr ms),NLopt wrapper (aggr min),NLP (aggr ns),NLP (aggr ms),NLP (aggr min)
1,0,11823537,11,0,1,6856180,6,0,6623,0,0,2184,0,0
1,16,7649920,7,0,2,991895,0,0,1409839,1,0,267013,0,0
1,13,7661264,7,0,5,807557,0,0,22301,0,0,584380,0,0
1,1,582285,0,0,1,116238,0,0,12904,0,0,391,0,0
1,5,2149601,2,0,3,307958,0,0,10510,0,0,96851,0,0
1,12,463221,0,0,1,79920,0,0,2044,0,0,351,0,0
1,9,14520778,14,0,17,2533764,2,0,112458,0,0,938118,0,0
1,7,796267,0,0,1,144833,0,0,8395,0,0,59663,0,0
1,10,1280849,1,0,3,203451,0,0,10190,0,0,67908,0,0
1,8,727698,0,0,1,122030,0,0,8285,0,0,63500,0,0
1,2,52298,0,0,0,0,0,0,0,0,0,0,0,0
1,6,292620,0,0,1,73689,0,0,982,0,0,360,0,0
1,15,30707,0,0,0,0,0,0,0,0,0,0,0,0
1,14,2713360,2,0,4,590240,0,0,33233,0,0,244880,0,0
1,11,2110467,2,0,5,357713,0,0,46107,0,0,174036,0,0
1,4,1310202,1,0,2,184457,0,0,10900,0,0,134183,0,0
1,3,1987877,1,0,5,294475,0,0,26899,0,0,175840,0,0
2,7,6418425,6,0,9,353594,0,0,20325,0,0,80144,0,0
2,12,12476996,12,0,50,1952232,1,0,245029,0,0,473040,0,0
2,31,2310974,2,0,14,466047,0,0,28202,0,0,126347,0,0
2,4,7699675,7,0,43,1282441,1,0,89078,0,0,445379,0,0
2,21,4252975,4,0,30,801584,0,0,42743,0,0,168995,0,0
2,14,2320914,2,0,19,363052,0,0,37993,0,0,192471,0,0
2,16,1630916,1,0,14,251944,0,0,26559,0,0,159542,0,0
2,5,713111,0,0,5,107923,0,0,14709,0,0,72795,0,0
2,1,3906584,3,0,10,209704,0,0,7806,0,0,3193,0,0
2,32,7842254,7,0,52,1185380,1,0,100739,0,0,572715,0,0
2,2,11557327,11,0,85,2063241,2,0,162895,0,0,1054383,1,0
2,24,2666482,2,0,27,426753,0,0,87774,0,0,227658,0,0
2,27,360027,0,0,2,36008,0,0,7744,0,0,41578,0,0
2,29,3847212,3,0,16,2674995,2,0,13410,0,0,65542,0,0
2,11,852703,0,0,10,117149,0,0,10401,0,0,50646,0,0
2,10,3008577,3,0,22,319614,0,0,38334,0,0,198350,0,0
2,25,2463691,2,0,27,318117,0,0,41988,0,0,220577,0,0
2,28,711638,0,0,11,76022,0,0,1393,0,0,531,0,0
2,3,2482446,2,0,25,393628,0,0,43356,0,0,512848,0,0
2,13,834208,0,0,10,108983,0,0,18105,0,0,92061,0,0
2,19,730663,0,0,10,91834,0,0,9818,0,0,31008,0,0
2,26,1895684,1,0,25,291897,0,0,40647,0,0,162318,0,0
2,9,5314350,5,0,57,736918,0,0,67037,0,0,299865,0,0
2,18,3348646,3,0,22,440137,0,0,39712,0,0,159542,0,0
2,8,1364725,1,0,17,206869,0,0,11333,0,0,31950,0,0
2,17,839979,0,0,9,117702,0,0,11181,0,0,31979,0,0
2,22,6653969,6,0,65,937991,0,0,91772,0,0,393007,0,0
2,0,4848234,4,0,50,619387,0,0,66995,0,0,229811,0,0
2,6,3149851,3,0,34,409647,0,0,25492,0,0,80310,0,0
2,20,8935639,8,0,89,1156134,1,0,99980,0,0,712277,0,0
2,15,5135754,5,0,52,784955,0,0,46758,0,0,281842,0,0
2,23,2270269,2,0,27,368772,0,0,35219,0,0,120684,0,0
2,30,1993668,1,0,17,248085,0,0,20942,0,0,125876,0,0
3,40,247184,0,0,1,46467,0,0,1393,0,0,190,0,0
3,7,93115,0,0,1,21320,0,0,170,0,0,121,0,0
3,61,610394443,610,0,9417,49133973,49,0,3282882,3,0,11652225,11,0
3,71,611169,0,0,12,32931,0,0,470,0,0,300,0,0
3,87,250886060,250,0,8583,15038041,15,0,968552,0,0,4935394,4,0
